"";"Data";"Nome do Ativo";"Cota";"CDI";"var_36M";"var_ano";"var_mes";"cdi_36M";"cdi_ano";"cdi_mes";"excess_var_36M";"excess_var_ano";"excess_var_mes"
"16705";2022-01-07;"KINEA ATLAS II FI MULTIMERCADO";1,685216;2436,179197;23,55;-12,38;-20,52;13,77;-10,9;-19,71;9,78;-1,48;-0,809999999999999
"16706";2022-01-07;"SPX NIMITZ FEEDER FIC MULTIMERCADO";3,699789;2436,179197;31,99;-16,19;-14,39;13,77;-10,9;-19,71;18,22;-5,29;5,32
"16707";2022-01-07;"JGP STRATEGY FIC MULTIMERCADO";286,027964;2436,179197;18,29;-14,64;-20,1;13,77;-10,9;-19,71;4,52;-3,74;-0,390000000000001
"16708";2022-01-07;"ABSOLUTE VERTEX FIC MULTIMERCADO";2,184077;2436,179197;21,23;-19,2;-24,68;13,77;-10,9;-19,71;7,46;-8,3;-4,97
"16709";2022-01-07;"KAPITALO ZETA FIC MULTIMERCADO";4,681516;2436,179197;26,35;-15,44;-16,71;13,77;-10,9;-19,71;12,58;-4,54;3
"16710";2022-01-10;"LEGACY CAPITAL ADVISORY FIC MULTIMERCADO";1,413613;2437,025751;31,23;-18,71;-19,78;13,78;-10,87;-19,68;17,45;-7,84;-0,100000000000001
"16711";2022-01-10;"OCCAM RETORNO ABSOLUTO ADVISORY FIC MULTIMERCADO";1,139637;2437,025751;NA;-10,14;-10,49;NA;-10,87;-19,68;NA;0,729999999999999;9,19
"16712";2022-01-10;"KAPITALO ZETA FIC MULTIMERCADO";4,67972;2437,025751;25,86;-15,48;-16,74;13,78;-10,87;-19,68;12,08;-4,61;2,94
"16713";2022-01-10;"IHFA";4020,86;2437,025751;17,8;-12,28;-15,7;13,78;-10,87;-19,68;4,02;-1,41;3,98
"16714";2022-01-10;"SPX NIMITZ FEEDER FIC MULTIMERCADO";3,720651;2437,025751;32,43;-15,71;-13,91;13,78;-10,87;-19,68;18,65;-4,84;5,77
"16715";2022-01-10;"ABSOLUTE VERTEX FIC MULTIMERCADO";2,181184;2437,025751;20,75;-19,3;-24,78;13,78;-10,87;-19,68;6,97;-8,43;-5,1
"16716";2022-01-10;"KINEA ATLAS II FI MULTIMERCADO";1,684873;2437,025751;23,64;-12,39;-20,54;13,78;-10,87;-19,68;9,86;-1,52;-0,859999999999999
"16717";2022-01-10;"JGP STRATEGY FIC MULTIMERCADO";286,322556;2437,025751;18,48;-14,55;-20,02;13,78;-10,87;-19,68;4,7;-3,68;-0,34
"16718";2022-01-10;"VERDE AM X60 ADVISORY FIC MULTIMERCADO";1,160949;2437,025751;11;-14,12;-20,58;13,78;-10,87;-19,68;-2,78;-3,25;-0,899999999999999
"16719";2022-01-11;"LEGACY CAPITAL ADVISORY FIC MULTIMERCADO";1,421515;2437,872599;31,18;-18,26;-19,33;13,8;-10,84;-19,65;17,38;-7,42;0,32
"16720";2022-01-11;"KAPITALO ZETA FIC MULTIMERCADO";4,704264;2437,872599;25,54;-15,03;-16,3;13,8;-10,84;-19,65;11,74;-4,19;3,35
"16721";2022-01-11;"OCCAM RETORNO ABSOLUTO ADVISORY FIC MULTIMERCADO";1,138364;2437,872599;NA;-10,24;-10,59;NA;-10,84;-19,65;NA;0,6;9,06
"16722";2022-01-11;"SPX NIMITZ FEEDER FIC MULTIMERCADO";3,687186;2437,872599;31,09;-16,47;-14,68;13,8;-10,84;-19,65;17,29;-5,63;4,97
"16723";2022-01-11;"KINEA ATLAS II FI MULTIMERCADO";1,68737;2437,872599;23,25;-12,26;-20,42;13,8;-10,84;-19,65;9,45;-1,42;-0,770000000000003
"16724";2022-01-11;"ABSOLUTE VERTEX FIC MULTIMERCADO";2,18424;2437,872599;20,24;-19,19;-24,68;13,8;-10,84;-19,65;6,44;-8,35;-5,03
"16725";2022-01-11;"JGP STRATEGY FIC MULTIMERCADO";286,284663;2437,872599;18,26;-14,56;-20,03;13,8;-10,84;-19,65;4,46;-3,72;-0,380000000000003
"16726";2022-01-11;"VERDE AM X60 ADVISORY FIC MULTIMERCADO";1,167867;2437,872599;11,51;-13,61;-20,1;13,8;-10,84;-19,65;-2,29;-2,77;-0,450000000000003
"16727";2022-01-11;"IHFA";4032,64;2437,872599;17,73;-12,02;-15,45;13,8;-10,84;-19,65;3,93;-1,18;4,2
"16728";2022-01-12;"SPX NIMITZ FEEDER FIC MULTIMERCADO";3,667961;2438,719742;30,39;-16,91;-15,13;13,81;-10,81;-19,62;16,58;-6,1;4,49
"16729";2022-01-12;"LEGACY CAPITAL ADVISORY FIC MULTIMERCADO";1,419988;2438,719742;31,35;-18,35;-19,41;13,81;-10,81;-19,62;17,54;-7,54;0,210000000000001
"16730";2022-01-12;"KINEA ATLAS II FI MULTIMERCADO";1,690973;2438,719742;23,52;-12,08;-20,25;13,81;-10,81;-19,62;9,71;-1,27;-0,629999999999999
"16731";2022-01-12;"KAPITALO ZETA FIC MULTIMERCADO";4,75138;2438,719742;27,12;-14,18;-15,47;13,81;-10,81;-19,62;13,31;-3,37;4,15
"16732";2022-01-12;"OCCAM RETORNO ABSOLUTO ADVISORY FIC MULTIMERCADO";1,135888;2438,719742;NA;-10,44;-10,79;NA;-10,81;-19,62;NA;0,370000000000001;8,83
"16733";2022-01-12;"JGP STRATEGY FIC MULTIMERCADO";286,670024;2438,719742;18,47;-14,45;-19,92;13,81;-10,81;-19,62;4,66;-3,64;-0,300000000000001
"16734";2022-01-12;"VERDE AM X60 ADVISORY FIC MULTIMERCADO";1,175345;2438,719742;12,12;-13,06;-19,59;13,81;-10,81;-19,62;-1,69;-2,25;0,0300000000000011
"16735";2022-01-12;"ABSOLUTE VERTEX FIC MULTIMERCADO";2,188923;2438,719742;20,45;-19,02;-24,52;13,81;-10,81;-19,62;6,64;-8,21;-4,9
"16736";2022-01-12;"IHFA";4042,77;2438,719742;18,07;-11,8;-15,24;13,81;-10,81;-19,62;4,26;-0,99;4,38
"16737";2022-01-13;"SPX NIMITZ FEEDER FIC MULTIMERCADO";3,653745;2439,567179;29,99;-17,23;-15,46;13,82;-10,78;-19,6;16,17;-6,45;4,14
"16738";2022-01-13;"LEGACY CAPITAL ADVISORY FIC MULTIMERCADO";1,412037;2439,567179;30,49;-18,8;-19,87;13,82;-10,78;-19,6;16,67;-8,02;-0,27
"16739";2022-01-13;"KINEA ATLAS II FI MULTIMERCADO";1,691097;2439,567179;23,4;-12,07;-20,25;13,82;-10,78;-19,6;9,58;-1,29;-0,649999999999999
"16740";2022-01-13;"ABSOLUTE VERTEX FIC MULTIMERCADO";2,185571;2439,567179;20,21;-19,14;-24,63;13,82;-10,78;-19,6;6,39;-8,36;-5,03
"16741";2022-01-13;"KAPITALO ZETA FIC MULTIMERCADO";4,739387;2439,567179;27,33;-14,4;-15,68;13,82;-10,78;-19,6;13,51;-3,62;3,92
"16742";2022-01-13;"IHFA";4031,63;2439,567179;17,81;-12,05;-15,47;13,82;-10,78;-19,6;3,99;-1,27;4,13
"16743";2022-01-13;"OCCAM RETORNO ABSOLUTO ADVISORY FIC MULTIMERCADO";1,134713;2439,567179;NA;-10,53;-10,88;NA;-10,78;-19,6;NA;0,25;8,72
"16744";2022-01-13;"JGP STRATEGY FIC MULTIMERCADO";286,778902;2439,567179;18,52;-14,41;-19,89;13,82;-10,78;-19,6;4,7;-3,63;-0,289999999999999
"16745";2022-01-13;"VERDE AM X60 ADVISORY FIC MULTIMERCADO";1,167347;2439,567179;11,11;-13,65;-20,14;13,82;-10,78;-19,6;-2,71;-2,87;-0,539999999999999
"16746";2022-01-14;"LEGACY CAPITAL ADVISORY FIC MULTIMERCADO";1,413207;2440,41491;29,98;-18,74;-19,8;13,83;-10,75;-19,57;16,15;-7,99;-0,23
"16747";2022-01-14;"KINEA ATLAS II FI MULTIMERCADO";1,696179;2440,41491;23,43;-11,81;-20,01;13,83;-10,75;-19,57;9,6;-1,06;-0,440000000000001
"16748";2022-01-14;"KAPITALO ZETA FIC MULTIMERCADO";4,754703;2440,41491;27,64;-14,12;-15,41;13,83;-10,75;-19,57;13,81;-3,37;4,16
"16749";2022-01-14;"SPX NIMITZ FEEDER FIC MULTIMERCADO";3,67759;2440,41491;30,84;-16,69;-14,91;13,83;-10,75;-19,57;17,01;-5,94;4,66
"16750";2022-01-14;"OCCAM RETORNO ABSOLUTO ADVISORY FIC MULTIMERCADO";1,138177;2440,41491;NA;-10,26;-10,61;NA;-10,75;-19,57;NA;0,49;8,96
"16751";2022-01-14;"ABSOLUTE VERTEX FIC MULTIMERCADO";2,187517;2440,41491;19,96;-19,07;-24,56;13,83;-10,75;-19,57;6,13;-8,32;-4,99
"16752";2022-01-14;"JGP STRATEGY FIC MULTIMERCADO";286,937439;2440,41491;18,6;-14,37;-19,84;13,83;-10,75;-19,57;4,77;-3,62;-0,27
"16753";2022-01-14;"VERDE AM X60 ADVISORY FIC MULTIMERCADO";1,174609;2440,41491;11,56;-13,11;-19,64;13,83;-10,75;-19,57;-2,27;-2,36;-0,0700000000000003
"16754";2022-01-14;"IHFA";4043,7;2440,41491;17,91;-11,78;-15,22;13,83;-10,75;-19,57;4,08;-1,03;4,35
"16755";2022-01-17;"KINEA ATLAS II FI MULTIMERCADO";1,696576;2441,262936;23,83;-11,79;-19,99;13,84;-10,72;-19,54;9,99;-1,07;-0,449999999999999
"16756";2022-01-17;"ABSOLUTE VERTEX FIC MULTIMERCADO";2,188865;2441,262936;20,16;-19,02;-24,52;13,84;-10,72;-19,54;6,32;-8,3;-4,98
"16757";2022-01-17;"LEGACY CAPITAL ADVISORY FIC MULTIMERCADO";1,419842;2441,262936;31,05;-18,35;-19,42;13,84;-10,72;-19,54;17,21;-7,63;0,119999999999997
"16758";2022-01-17;"OCCAM RETORNO ABSOLUTO ADVISORY FIC MULTIMERCADO";1,140058;2441,262936;NA;-10,11;-10,46;NA;-10,72;-19,54;NA;0,610000000000001;9,08
"16759";2022-01-17;"KAPITALO ZETA FIC MULTIMERCADO";4,766338;2441,262936;27,92;-13,91;-15,2;13,84;-10,72;-19,54;14,08;-3,19;4,34
"16760";2022-01-17;"JGP STRATEGY FIC MULTIMERCADO";286,98316;2441,262936;18,66;-14,35;-19,83;13,84;-10,72;-19,54;4,82;-3,63;-0,289999999999999
"16761";2022-01-17;"SPX NIMITZ FEEDER FIC MULTIMERCADO";3,692261;2441,262936;31,43;-16,36;-14,57;13,84;-10,72;-19,54;17,59;-5,64;4,97
"16762";2022-01-17;"IHFA";4044,11;2441,262936;18,03;-11,77;-15,21;13,84;-10,72;-19,54;4,19;-1,05;4,33
"16763";2022-01-17;"VERDE AM X60 ADVISORY FIC MULTIMERCADO";1,170632;2441,262936;11,15;-13,4;-19,91;13,84;-10,72;-19,54;-2,69;-2,68;-0,370000000000001
"16764";2022-01-18;"ABSOLUTE VERTEX FIC MULTIMERCADO";2,185088;2442,111256;19,93;-19,16;-24,65;13,85;-10,68;-19,51;6,08;-8,48;-5,14
"16765";2022-01-18;"KINEA ATLAS II FI MULTIMERCADO";1,700911;2442,111256;23,91;-11,56;-19,78;13,85;-10,68;-19,51;10,06;-0,880000000000001;-0,27
"16766";2022-01-18;"LEGACY CAPITAL ADVISORY FIC MULTIMERCADO";1,419196;2442,111256;31,01;-18,39;-19,46;13,85;-10,68;-19,51;17,16;-7,71;0,0500000000000007
"16767";2022-01-18;"SPX NIMITZ FEEDER FIC MULTIMERCADO";3,725801;2442,111256;32,71;-15,6;-13,79;13,85;-10,68;-19,51;18,86;-4,92;5,72
"16768";2022-01-18;"KAPITALO ZETA FIC MULTIMERCADO";4,760004;2442,111256;27,5;-14,03;-15,31;13,85;-10,68;-19,51;13,65;-3,35;4,2
"16769";2022-01-18;"OCCAM RETORNO ABSOLUTO ADVISORY FIC MULTIMERCADO";1,142106;2442,111256;NA;-9,95;-10,3;NA;-10,68;-19,51;NA;0,73;9,21
"16770";2022-01-18;"IHFA";4044,11;2442,111256;17,93;-11,77;-15,21;13,85;-10,68;-19,51;4,08;-1,09;4,3
"16771";2022-01-18;"JGP STRATEGY FIC MULTIMERCADO";287,408782;2442,111256;18,93;-14,22;-19,71;13,85;-10,68;-19,51;5,08;-3,54;-0,199999999999999
"16772";2022-01-18;"VERDE AM X60 ADVISORY FIC MULTIMERCADO";1,168423;2442,111256;10,83;-13,57;-20,07;13,85;-10,68;-19,51;-3,02;-2,89;-0,559999999999999
"16773";2022-01-19;"JGP STRATEGY FIC MULTIMERCADO";287,369059;2442,959872;18,86;-14,24;-19,72;13,86;-10,65;-19,48;5;-3,59;-0,239999999999998
"16774";2022-01-19;"KINEA ATLAS II FI MULTIMERCADO";1,702265;2442,959872;23,55;-11,49;-19,72;13,86;-10,65;-19,48;9,69;-0,84;-0,239999999999998
"16775";2022-01-19;"ABSOLUTE VERTEX FIC MULTIMERCADO";2,190645;2442,959872;19,87;-18,95;-24,46;13,86;-10,65;-19,48;6,01;-8,3;-4,98
"16776";2022-01-19;"IHFA";4050,58;2442,959872;17,87;-11,63;-15,08;13,86;-10,65;-19,48;4,01;-0,98;4,4
"16777";2022-01-19;"VERDE AM X60 ADVISORY FIC MULTIMERCADO";1,174644;2442,959872;11,2;-13,11;-19,64;13,86;-10,65;-19,48;-2,66;-2,46;-0,16
"16778";2022-01-19;"OCCAM RETORNO ABSOLUTO ADVISORY FIC MULTIMERCADO";1,137626;2442,959872;NA;-10,3;-10,65;NA;-10,65;-19,48;NA;0,35;8,83
"16779";2022-01-19;"SPX NIMITZ FEEDER FIC MULTIMERCADO";3,708627;2442,959872;31,91;-15,99;-14,19;13,86;-10,65;-19,48;18,05;-5,34;5,29
"16780";2022-01-19;"LEGACY CAPITAL ADVISORY FIC MULTIMERCADO";1,419997;2442,959872;30,77;-18,35;-19,41;13,86;-10,65;-19,48;16,91;-7,7;0,0700000000000003
"16781";2022-01-19;"KAPITALO ZETA FIC MULTIMERCADO";4,784392;2442,959872;27,85;-13,59;-14,88;13,86;-10,65;-19,48;13,99;-2,94;4,6
"16782";2022-01-20;"JGP STRATEGY FIC MULTIMERCADO";287,444409;2443,808782;18,93;-14,21;-19,7;13,88;-10,62;-19,46;5,05;-3,59;-0,239999999999998
"16783";2022-01-20;"KAPITALO ZETA FIC MULTIMERCADO";4,79331;2443,808782;27,46;-13,43;-14,72;13,88;-10,62;-19,46;13,58;-2,81;4,74
"16784";2022-01-20;"SPX NIMITZ FEEDER FIC MULTIMERCADO";3,704608;2443,808782;31,82;-16,08;-14,28;13,88;-10,62;-19,46;17,94;-5,46;5,18
"16785";2022-01-20;"IHFA";4064,28;2443,808782;18,21;-11,33;-14,79;13,88;-10,62;-19,46;4,33;-0,710000000000001;4,67
"16786";2022-01-20;"VERDE AM X60 ADVISORY FIC MULTIMERCADO";1,184186;2443,808782;11,95;-12,4;-18,99;13,88;-10,62;-19,46;-1,93;-1,78;0,470000000000002
"16787";2022-01-20;"ABSOLUTE VERTEX FIC MULTIMERCADO";2,197426;2443,808782;20,2;-18,7;-24,22;13,88;-10,62;-19,46;6,32;-8,08;-4,76
"16788";2022-01-20;"KINEA ATLAS II FI MULTIMERCADO";1,704463;2443,808782;24,18;-11,38;-19,62;13,88;-10,62;-19,46;10,3;-0,760000000000002;-0,16
"16789";2022-01-20;"OCCAM RETORNO ABSOLUTO ADVISORY FIC MULTIMERCADO";1,134599;2443,808782;NA;-10,54;-10,89;NA;-10,62;-19,46;NA;0,0800000000000001;8,57
"16790";2022-01-20;"LEGACY CAPITAL ADVISORY FIC MULTIMERCADO";1,42259;2443,808782;31,15;-18,2;-19,27;13,88;-10,62;-19,46;17,27;-7,58;0,190000000000001
"16791";2022-01-21;"JGP STRATEGY FIC MULTIMERCADO";287,581571;2444,657987;18,99;-14,17;-19,66;13,89;-10,59;-19,43;5,1;-3,58;-0,23
"16792";2022-01-21;"IHFA";4050,45;2444,657987;17,75;-11,63;-15,08;13,89;-10,59;-19,43;3,86;-1,04;4,35
"16793";2022-01-21;"VERDE AM X60 ADVISORY FIC MULTIMERCADO";1,180779;2444,657987;11,6;-12,65;-19,22;13,89;-10,59;-19,43;-2,29;-2,06;0,210000000000001
"16794";2022-01-21;"SPX NIMITZ FEEDER FIC MULTIMERCADO";3,690197;2444,657987;31,22;-16,4;-14,61;13,89;-10,59;-19,43;17,33;-5,81;4,82
"16795";2022-01-21;"ABSOLUTE VERTEX FIC MULTIMERCADO";2,195368;2444,657987;20,02;-18,78;-24,29;13,89;-10,59;-19,43;6,13;-8,19;-4,86
"16796";2022-01-21;"KINEA ATLAS II FI MULTIMERCADO";1,701709;2444,657987;23,89;-11,52;-19,74;13,89;-10,59;-19,43;10;-0,93;-0,309999999999999
"16797";2022-01-21;"KAPITALO ZETA FIC MULTIMERCADO";4,758543;2444,657987;26,26;-14,05;-15,34;13,89;-10,59;-19,43;12,37;-3,46;4,09
"16798";2022-01-21;"OCCAM RETORNO ABSOLUTO ADVISORY FIC MULTIMERCADO";1,132672;2444,657987;NA;-10,69;-11,04;NA;-10,59;-19,43;NA;-0,0999999999999996;8,39
"16799";2022-01-21;"LEGACY CAPITAL ADVISORY FIC MULTIMERCADO";1,416541;2444,657987;30,55;-18,54;-19,61;13,89;-10,59;-19,43;16,66;-7,95;-0,18
"16800";2022-01-24;"VERDE AM X60 ADVISORY FIC MULTIMERCADO";1,175057;2445,507487;11,25;-13,08;-19,61;13,9;-10,56;-19,4;-2,65;-2,52;-0,210000000000001
"16801";2022-01-24;"JGP STRATEGY FIC MULTIMERCADO";287,415752;2445,507487;18,93;-14,22;-19,71;13,9;-10,56;-19,4;5,03;-3,66;-0,310000000000002
"16802";2022-01-24;"KAPITALO ZETA FIC MULTIMERCADO";4,747743;2445,507487;27,04;-14,25;-15,53;13,9;-10,56;-19,4;13,14;-3,69;3,87
"16803";2022-01-24;"SPX NIMITZ FEEDER FIC MULTIMERCADO";3,680563;2445,507487;30,82;-16,62;-14,84;13,9;-10,56;-19,4;16,92;-6,06;4,56
"16804";2022-01-24;"LEGACY CAPITAL ADVISORY FIC MULTIMERCADO";1,414355;2445,507487;30,18;-18,67;-19,73;13,9;-10,56;-19,4;16,28;-8,11;-0,330000000000002
"16805";2022-01-24;"KINEA ATLAS II FI MULTIMERCADO";1,699153;2445,507487;23,68;-11,65;-19,87;13,9;-10,56;-19,4;9,78;-1,09;-0,470000000000002
"16806";2022-01-24;"OCCAM RETORNO ABSOLUTO ADVISORY FIC MULTIMERCADO";1,132432;2445,507487;NA;-10,71;-11,06;NA;-10,56;-19,4;NA;-0,15;8,34
"16807";2022-01-24;"IHFA";4040,88;2445,507487;17,65;-11,84;-15,28;13,9;-10,56;-19,4;3,75;-1,28;4,12
"16808";2022-01-24;"ABSOLUTE VERTEX FIC MULTIMERCADO";2,192509;2445,507487;19,84;-18,88;-24,39;13,9;-10,56;-19,4;5,94;-8,32;-4,99
"16809";2022-01-25;"SPX NIMITZ FEEDER FIC MULTIMERCADO";3,683061;2446,357283;30,84;-16,57;-14,78;13,91;-10,53;-19,37;16,93;-6,04;4,59
"16810";2022-01-25;"IHFA";4053,68;2446,357283;17,66;-11,56;-15,01;13,91;-10,53;-19,37;3,75;-1,03;4,36
"16811";2022-01-25;"JGP STRATEGY FIC MULTIMERCADO";287,475594;2446,357283;18,77;-14,2;-19,69;13,91;-10,53;-19,37;4,86;-3,67;-0,32
"16812";2022-01-25;"OCCAM RETORNO ABSOLUTO ADVISORY FIC MULTIMERCADO";1,135484;2446,357283;NA;-10,47;-10,82;NA;-10,53;-19,37;NA;0,0599999999999987;8,55
"16813";2022-01-25;"VERDE AM X60 ADVISORY FIC MULTIMERCADO";1,180649;2446,357283;11,43;-12,66;-19,23;13,91;-10,53;-19,37;-2,48;-2,13;0,140000000000001
"16814";2022-01-25;"KINEA ATLAS II FI MULTIMERCADO";1,704159;2446,357283;23,27;-11,39;-19,63;13,91;-10,53;-19,37;9,36;-0,860000000000001;-0,259999999999998
"16815";2022-01-25;"KAPITALO ZETA FIC MULTIMERCADO";4,758693;2446,357283;26,47;-14,05;-15,34;13,91;-10,53;-19,37;12,56;-3,52;4,03
"16816";2022-01-25;"LEGACY CAPITAL ADVISORY FIC MULTIMERCADO";1,415993;2446,357283;29,71;-18,58;-19,64;13,91;-10,53;-19,37;15,8;-8,05;-0,27
"16817";2022-01-25;"ABSOLUTE VERTEX FIC MULTIMERCADO";2,196209;2446,357283;19,63;-18,75;-24,26;13,91;-10,53;-19,37;5,72;-8,22;-4,89
"16818";2022-01-26;"OCCAM RETORNO ABSOLUTO ADVISORY FIC MULTIMERCADO";1,138081;2447,207374;NA;-10,26;-10,61;NA;-10,5;-19,34;NA;0,24;8,73
"16819";2022-01-26;"KINEA ATLAS II FI MULTIMERCADO";1,711594;2447,207374;23,74;-11;-19,28;13,92;-10,5;-19,34;9,82;-0,5;0,0599999999999987
"16820";2022-01-26;"KAPITALO ZETA FIC MULTIMERCADO";4,770924;2447,207374;26,56;-13,83;-15,12;13,92;-10,5;-19,34;12,64;-3,33;4,22
"16821";2022-01-26;"VERDE AM X60 ADVISORY FIC MULTIMERCADO";1,188173;2447,207374;11,97;-12,11;-18,71;13,92;-10,5;-19,34;-1,95;-1,61;0,629999999999999
"16822";2022-01-26;"LEGACY CAPITAL ADVISORY FIC MULTIMERCADO";1,418746;2447,207374;29,95;-18,42;-19,48;13,92;-10,5;-19,34;16,03;-7,92;-0,140000000000001
"16823";2022-01-26;"ABSOLUTE VERTEX FIC MULTIMERCADO";2,199126;2447,207374;19,6;-18,64;-24,16;13,92;-10,5;-19,34;5,68;-8,14;-4,82
"16824";2022-01-26;"SPX NIMITZ FEEDER FIC MULTIMERCADO";3,700069;2447,207374;31,32;-16,18;-14,39;13,92;-10,5;-19,34;17,4;-5,68;4,95
"16825";2022-01-26;"JGP STRATEGY FIC MULTIMERCADO";287,656757;2447,207374;18,8;-14,15;-19,64;13,92;-10,5;-19,34;4,88;-3,65;-0,300000000000001
"16826";2022-01-26;"IHFA";4069,02;2447,207374;17,94;-11,23;-14,69;13,92;-10,5;-19,34;4,02;-0,73;4,65
"16827";2022-01-27;"KINEA ATLAS II FI MULTIMERCADO";1,711394;2448,05776;23,71;-11,02;-19,29;13,93;-10,47;-19,32;9,78;-0,549999999999999;0,0300000000000011
"16828";2022-01-27;"OCCAM RETORNO ABSOLUTO ADVISORY FIC MULTIMERCADO";1,142869;2448,05776;NA;-9,89;-10,24;NA;-10,47;-19,32;NA;0,58;9,08
"16829";2022-01-27;"JGP STRATEGY FIC MULTIMERCADO";288,069548;2448,05776;19,01;-14,03;-19,53;13,93;-10,47;-19,32;5,08;-3,56;-0,210000000000001
"16830";2022-01-27;"LEGACY CAPITAL ADVISORY FIC MULTIMERCADO";1,422152;2448,05776;30,21;-18,22;-19,29;13,93;-10,47;-19,32;16,28;-7,75;0,0300000000000011
"16831";2022-01-27;"ABSOLUTE VERTEX FIC MULTIMERCADO";2,205274;2448,05776;19,93;-18,41;-23,95;13,93;-10,47;-19,32;6;-7,94;-4,63
"16832";2022-01-27;"KAPITALO ZETA FIC MULTIMERCADO";4,776838;2448,05776;26,71;-13,72;-15,01;13,93;-10,47;-19,32;12,78;-3,25;4,31
"16833";2022-01-27;"SPX NIMITZ FEEDER FIC MULTIMERCADO";3,727257;2448,05776;32,26;-15,56;-13,76;13,93;-10,47;-19,32;18,33;-5,09;5,56
"16834";2022-01-27;"VERDE AM X60 ADVISORY FIC MULTIMERCADO";1,188651;2448,05776;11,96;-12,07;-18,68;13,93;-10,47;-19,32;-1,97;-1,6;0,640000000000001
"16835";2022-01-27;"IHFA";4077,83;2448,05776;18,23;-11,04;-14,5;13,93;-10,47;-19,32;4,3;-0,569999999999999;4,82
"16836";2022-01-28;"OCCAM RETORNO ABSOLUTO ADVISORY FIC MULTIMERCADO";1,140146;2448,908442;NA;-10,1;-10,45;NA;-10,44;-19,29;NA;0,34;8,84
"16837";2022-01-28;"JGP STRATEGY FIC MULTIMERCADO";287,971179;2448,908442;19,3;-14,06;-19,56;13,95;-10,44;-19,29;5,35;-3,62;-0,27
"16838";2022-01-28;"SPX NIMITZ FEEDER FIC MULTIMERCADO";3,729968;2448,908442;32,69;-15,5;-13,69;13,95;-10,44;-19,29;18,74;-5,06;5,6
"16839";2022-01-28;"KINEA ATLAS II FI MULTIMERCADO";1,710656;2448,908442;23,56;-11,05;-19,32;13,95;-10,44;-19,29;9,61;-0,610000000000001;-0,0300000000000011
"16840";2022-01-28;"ABSOLUTE VERTEX FIC MULTIMERCADO";2,205282;2448,908442;20,29;-18,41;-23,95;13,95;-10,44;-19,29;6,34;-7,97;-4,66
"16841";2022-01-28;"KAPITALO ZETA FIC MULTIMERCADO";4,778296;2448,908442;27,42;-13,7;-14,99;13,95;-10,44;-19,29;13,47;-3,26;4,3
"16842";2022-01-28;"LEGACY CAPITAL ADVISORY FIC MULTIMERCADO";1,427889;2448,908442;31;-17,89;-18,97;13,95;-10,44;-19,29;17,05;-7,45;0,32
"16843";2022-01-28;"VERDE AM X60 ADVISORY FIC MULTIMERCADO";1,189928;2448,908442;12,29;-11,98;-18,59;13,95;-10,44;-19,29;-1,66;-1,54;0,699999999999999
"16844";2022-01-28;"IHFA";4080,12;2448,908442;18,66;-10,99;-14,46;13,95;-10,44;-19,29;4,71;-0,550000000000001;4,83
"16845";2022-01-31;"OCCAM RETORNO ABSOLUTO ADVISORY FIC MULTIMERCADO";1,137948;2449,759419;NA;-10,27;-10,62;NA;-10,4;-19,26;NA;0,130000000000001;8,64
"16846";2022-01-31;"SPX NIMITZ FEEDER FIC MULTIMERCADO";3,714918;2449,759419;31,89;-15,84;-14,04;13,96;-10,4;-19,26;17,93;-5,44;5,22
"16847";2022-01-31;"ABSOLUTE VERTEX FIC MULTIMERCADO";2,209498;2449,759419;20,23;-18,26;-23,81;13,96;-10,4;-19,26;6,27;-7,86;-4,55
"16848";2022-01-31;"JGP STRATEGY FIC MULTIMERCADO";287,738161;2449,759419;19;-14,13;-19,62;13,96;-10,4;-19,26;5,04;-3,73;-0,359999999999999
"16849";2022-01-31;"KINEA ATLAS II FI MULTIMERCADO";1,713586;2449,759419;23,54;-10,9;-19,18;13,96;-10,4;-19,26;9,58;-0,5;0,0800000000000018
"16850";2022-01-31;"VERDE AM X60 ADVISORY FIC MULTIMERCADO";1,198458;2449,759419;13;-11,35;-18,01;13,96;-10,4;-19,26;-0,960000000000001;-0,949999999999999;1,25
"16851";2022-01-31;"KAPITALO ZETA FIC MULTIMERCADO";4,791293;2449,759419;27,12;-13,46;-14,76;13,96;-10,4;-19,26;13,16;-3,06;4,5
"16852";2022-01-31;"LEGACY CAPITAL ADVISORY FIC MULTIMERCADO";1,423493;2449,759419;29,93;-18,14;-19,21;13,96;-10,4;-19,26;15,97;-7,74;0,0500000000000007
"16853";2022-01-31;"IHFA";4091;2449,759419;18,74;-10,75;-14,23;13,96;-10,4;-19,26;4,78;-0,35;5,03
"16854";2022-02-01;"OCCAM RETORNO ABSOLUTO ADVISORY FIC MULTIMERCADO";1,140896;2450,610692;NA;-10,04;-10,39;NA;-10,37;-19,23;NA;0,33;8,84
"16855";2022-02-01;"LEGACY CAPITAL ADVISORY FIC MULTIMERCADO";1,424732;2450,610692;29,47;-18,07;-19,14;13,97;-10,37;-19,23;15,5;-7,7;0,0899999999999999
"16856";2022-02-01;"VERDE AM X60 ADVISORY FIC MULTIMERCADO";1,201104;2450,610692;12,91;-11,15;-17,83;13,97;-10,37;-19,23;-1,06;-0,780000000000001;1,4
"16857";2022-02-01;"SPX NIMITZ FEEDER FIC MULTIMERCADO";3,719333;2450,610692;31,98;-15,74;-13,94;13,97;-10,37;-19,23;18,01;-5,37;5,29
