"";"Nome do Ativo";"Data";"Cota";"var_12M";"var_ano";"var_mes"
"28741";"IMA-B 5";2007-01-11;1337,617698;20,66;-83,24;-84,61
"28742";"IMA-B 5";2007-01-12;1337,548369;20,32;-83,24;-84,61
"28743";"IMA-B 5";2007-01-15;1337,171676;19,67;-83,25;-84,61
"28744";"IMA-B 5";2007-01-16;1338,402519;19,68;-83,23;-84,6
"28745";"IMA-B 5";2007-01-17;1340,196589;19,32;-83,21;-84,58
"28746";"IMA-B 5";2007-01-18;1342,950549;19,36;-83,18;-84,55
"28747";"IMA-B 5";2007-01-19;1343,905982;19,32;-83,16;-84,54
"28748";"IMA-B 5";2007-01-22;1345,090978;19,24;-83,15;-84,52
"28749";"IMA-B 5";2007-01-23;1345,04718;19,17;-83,15;-84,52
"28750";"IMA-B 5";2007-01-24;1346,825564;19,12;-83,13;-84,5
"28751";"IMA-B 5";2007-01-25;1347,630901;19,24;-83,12;-84,49
"28752";"IMA-B 5";2007-01-26;1347,118461;19,12;-83,12;-84,5
"28753";"IMA-B 5";2007-01-29;1348,242118;19,17;-83,11;-84,49
"28754";"IMA-B 5";2007-01-30;1349,189475;19,17;-83,1;-84,48
"28755";"IMA-B 5";2007-01-31;1350,458239;19,25;-83,08;-84,46
"28756";"IMA-B 5";2007-02-01;1351,23291;19,3;-83,07;-84,45
"28757";"IMA-B 5";2007-02-02;1351,196142;19,19;-83,07;-84,45
"28758";"IMA-B 5";2007-02-05;1352,759224;19,22;-83,05;-84,43
"28759";"IMA-B 5";2007-02-06;1353,776615;19,21;-83,04;-84,42
"28760";"IMA-B 5";2007-02-07;1354,392198;19,16;-83,03;-84,42
"28761";"IMA-B 5";2007-02-08;1354,822808;19,03;-83,03;-84,41
"28762";"IMA-B 5";2007-02-09;1355,557639;18,79;-83,02;-84,4
"28763";"IMA-B 5";2007-02-12;1357,049032;18,68;-83;-84,38
"28764";"IMA-B 5";2007-02-13;1358,288385;18,56;-82,98;-84,37
"28765";"IMA-B 5";2007-02-14;1360,431001;18,38;-82,96;-84,35
"28766";"IMA-B 5";2007-02-15;1362,272354;18,03;-82,93;-84,32
"28767";"IMA-B 5";2007-02-16;1363,052138;17,53;-82,92;-84,32
"28768";"IMA-B 5";2007-02-21;1365,070988;17,52;-82,9;-84,29
"28769";"IMA-B 5";2007-02-22;1366,623648;18,14;-82,88;-84,27
"28770";"IMA-B 5";2007-02-23;1366,321317;17,82;-82,88;-84,28
"28771";"IMA-B 5";2007-02-26;1368,079634;17,5;-82,86;-84,26
"28772";"IMA-B 5";2007-02-27;1364,456675;16,86;-82,91;-84,3
"28773";"IMA-B 5";2007-02-28;1364,940174;16,91;-82,9;-84,29
"28774";"IMA-B 5";2007-03-01;1363,540543;16,79;-82,92;-84,31
"28775";"IMA-B 5";2007-03-02;1362,640321;16,51;-82,93;-84,32
"28776";"IMA-B 5";2007-03-05;1362,235752;16,41;-82,93;-84,33
"28777";"IMA-B 5";2007-03-06;1366,76921;16,61;-82,88;-84,27
"28778";"IMA-B 5";2007-03-07;1367,851487;16,28;-82,86;-84,26
"28779";"IMA-B 5";2007-03-08;1368,336951;16,06;-82,86;-84,26
"28780";"IMA-B 5";2007-03-09;1369,797121;16,39;-82,84;-84,24
"28781";"IMA-B 5";2007-03-12;1371,277185;17,14;-82,82;-84,22
"28782";"IMA-B 5";2007-03-13;1370,06896;17,34;-82,84;-84,24
"28783";"IMA-B 5";2007-03-14;1371,62825;17,18;-82,82;-84,22
"28784";"IMA-B 5";2007-03-15;1372,439682;16,9;-82,81;-84,21
"28785";"IMA-B 5";2007-03-16;1372,952132;16,96;-82,8;-84,2
"28786";"IMA-B 5";2007-03-19;1374,16632;16,96;-82,79;-84,19
"28787";"IMA-B 5";2007-03-20;1374,742323;16,52;-82,78;-84,18
"28788";"IMA-B 5";2007-03-21;1378,214547;16,78;-82,73;-84,14
"28789";"IMA-B 5";2007-03-22;1379,043549;16,99;-82,72;-84,13
"28790";"IMA-B 5";2007-03-23;1379,628561;17,28;-82,72;-84,13
"28791";"IMA-B 5";2007-03-26;1380,708814;17,76;-82,7;-84,11
"28792";"IMA-B 5";2007-03-27;1381,242051;17,68;-82,7;-84,11
"28793";"IMA-B 5";2007-03-28;1381,437755;17,87;-82,69;-84,1
"28794";"IMA-B 5";2007-03-29;1382,513995;18,14;-82,68;-84,09
"28795";"IMA-B 5";2007-03-30;1383,934493;18,5;-82,66;-84,08
"28796";"IMA-B 5";2007-04-02;1384,873601;18,74;-82,65;-84,06
"28797";"IMA-B 5";2007-04-03;1386,769778;18,37;-82,63;-84,04
"28798";"IMA-B 5";2007-04-04;1388,462842;18,19;-82,61;-84,02
"28799";"IMA-B 5";2007-04-05;1390,212253;18,34;-82,58;-84
"28800";"IMA-B 5";2007-04-09;1391,934591;18,27;-82,56;-83,98
"28801";"IMA-B 5";2007-04-10;1393,919527;18,28;-82,54;-83,96
"28802";"IMA-B 5";2007-04-11;1393,914161;18;-82,54;-83,96
"28803";"IMA-B 5";2007-04-12;1394,044381;18,12;-82,54;-83,96
"28804";"IMA-B 5";2007-04-13;1396,073112;18,54;-82,51;-83,94
"28805";"IMA-B 5";2007-04-16;1397,560642;19,08;-82,49;-83,92
"28806";"IMA-B 5";2007-04-17;1399,106475;19,25;-82,47;-83,9
"28807";"IMA-B 5";2007-04-18;1401,243209;19,3;-82,45;-83,88
"28808";"IMA-B 5";2007-04-19;1411,71186;20,04;-82,31;-83,76
"28809";"IMA-B 5";2007-04-20;1414,796348;20,16;-82,28;-83,72
"28810";"IMA-B 5";2007-04-23;1415,277946;19,56;-82,27;-83,71
"28811";"IMA-B 5";2007-04-24;1414,553141;19,32;-82,28;-83,72
"28812";"IMA-B 5";2007-04-25;1416,199092;19,69;-82,26;-83,7
"28813";"IMA-B 5";2007-04-26;1415,454573;19,87;-82,27;-83,71
"28814";"IMA-B 5";2007-04-27;1415,594406;19,88;-82,27;-83,71
"28815";"IMA-B 5";2007-04-30;1416,610324;19,83;-82,25;-83,7
"28816";"IMA-B 5";2007-05-02;1419,235651;20,08;-82,22;-83,67
"28817";"IMA-B 5";2007-05-03;1420,645323;20,1;-82,2;-83,65
"28818";"IMA-B 5";2007-05-04;1422,30251;20,12;-82,18;-83,63
"28819";"IMA-B 5";2007-05-07;1422,60703;20,17;-82,18;-83,63
"28820";"IMA-B 5";2007-05-08;1423,111547;20,18;-82,17;-83,62
"28821";"IMA-B 5";2007-05-09;1424,739992;20,28;-82,15;-83,61
"28822";"IMA-B 5";2007-05-10;1424,323174;20,33;-82,16;-83,61
"28823";"IMA-B 5";2007-05-11;1425,589672;20,29;-82,14;-83,6
"28824";"IMA-B 5";2007-05-14;1426,436988;20,31;-82,13;-83,59
"28825";"IMA-B 5";2007-05-15;1428,979817;20,71;-82,1;-83,56
"28826";"IMA-B 5";2007-05-16;1433,474857;21,24;-82,04;-83,51
"28827";"IMA-B 5";2007-05-17;1436,11181;21,51;-82,01;-83,48
"28828";"IMA-B 5";2007-05-18;1435,379971;21,2;-82,02;-83,48
"28829";"IMA-B 5";2007-05-21;1437,024889;21,59;-82;-83,46
"28830";"IMA-B 5";2007-05-22;1437,367317;21,68;-81,99;-83,46
"28831";"IMA-B 5";2007-05-23;1435,440795;21,89;-82,02;-83,48
"28832";"IMA-B 5";2007-05-24;1431,18962;22,65;-82,07;-83,53
"28833";"IMA-B 5";2007-05-25;1434,974149;23,28;-82,02;-83,49
"28834";"IMA-B 5";2007-05-28;1436,307044;24,98;-82,01;-83,47
"28835";"IMA-B 5";2007-05-29;1434,784873;23,15;-82,03;-83,49
"28836";"IMA-B 5";2007-05-30;1434,958573;22,32;-82,02;-83,49
"28837";"IMA-B 5";2007-05-31;1436,950198;22,79;-82;-83,47
"28838";"IMA-B 5";2007-06-01;1439,675223;23,92;-81,96;-83,43
"28839";"IMA-B 5";2007-06-04;1437,129947;23,66;-82;-83,46
"28840";"IMA-B 5";2007-06-05;1436,757154;23,14;-82;-83,47
"28841";"IMA-B 5";2007-06-06;1436,783382;23,01;-82;-83,47
"28842";"IMA-B 5";2007-06-08;1440,541168;23,5;-81,95;-83,42
"28843";"IMA-B 5";2007-06-11;1442,561984;23,84;-81,93;-83,4
"28844";"IMA-B 5";2007-06-12;1441,846473;23,8;-81,94;-83,41
"28845";"IMA-B 5";2007-06-13;1443,496555;23,93;-81,92;-83,39
"28846";"IMA-B 5";2007-06-14;1446,889387;24,18;-81,87;-83,35
"28847";"IMA-B 5";2007-06-15;1449,589041;24,65;-81,84;-83,32
"28848";"IMA-B 5";2007-06-18;1450,227164;24,75;-81,83;-83,31
"28849";"IMA-B 5";2007-06-19;1452,554369;24,95;-81,8;-83,29
"28850";"IMA-B 5";2007-06-20;1453,124174;24,57;-81,8;-83,28
"28851";"IMA-B 5";2007-06-21;1453,785585;24,64;-81,79;-83,27
"28852";"IMA-B 5";2007-06-22;1452,088138;24,41;-81,81;-83,29
"28853";"IMA-B 5";2007-06-25;1446,2677;23,58;-81,88;-83,36
"28854";"IMA-B 5";2007-06-26;1448,000074;23,66;-81,86;-83,34
"28855";"IMA-B 5";2007-06-27;1450,657379;23,77;-81,83;-83,31
"28856";"IMA-B 5";2007-06-28;1452,104547;23,89;-81,81;-83,29
"28857";"IMA-B 5";2007-06-29;1453,421328;23,98;-81,79;-83,28
"28858";"IMA-B 5";2007-07-02;1454,783952;23,9;-81,78;-83,26
"28859";"IMA-B 5";2007-07-03;1455,565406;23,36;-81,77;-83,25
"28860";"IMA-B 5";2007-07-04;1454,47489;22,78;-81,78;-83,26
"28861";"IMA-B 5";2007-07-05;1454,554824;22,4;-81,78;-83,26
"28862";"IMA-B 5";2007-07-06;1456,506606;22,12;-81,75;-83,24
"28863";"IMA-B 5";2007-07-09;1457,072421;22,48;-81,75;-83,23
"28864";"IMA-B 5";2007-07-10;1456,456928;22,13;-81,75;-83,24
"28865";"IMA-B 5";2007-07-11;1458,325709;22,19;-81,73;-83,22
"28866";"IMA-B 5";2007-07-12;1460,41748;22,17;-81,7;-83,2
"28867";"IMA-B 5";2007-07-13;1461,205464;22,13;-81,69;-83,19
"28868";"IMA-B 5";2007-07-16;1460,641439;22,22;-81,7;-83,19
"28869";"IMA-B 5";2007-07-17;1462,078373;22,47;-81,68;-83,18
"28870";"IMA-B 5";2007-07-18;1462,42718;22,4;-81,68;-83,17
"28871";"IMA-B 5";2007-07-19;1460,580597;21,9;-81,7;-83,19
"28872";"IMA-B 5";2007-07-20;1460,60446;21,82;-81,7;-83,19
"28873";"IMA-B 5";2007-07-23;1460,963805;21,52;-81,7;-83,19
"28874";"IMA-B 5";2007-07-24;1459,153209;21,24;-81,72;-83,21
"28875";"IMA-B 5";2007-07-25;1459,314453;21,29;-81,72;-83,21
"28876";"IMA-B 5";2007-07-26;1453,634468;20,77;-81,79;-83,27
"28877";"IMA-B 5";2007-07-27;1456,487461;20,64;-81,75;-83,24
"28878";"IMA-B 5";2007-07-30;1457,221126;20,44;-81,74;-83,23
"28879";"IMA-B 5";2007-07-31;1456,720495;20,41;-81,75;-83,24
"28880";"IMA-B 5";2007-08-01;1454,098387;19,9;-81,78;-83,27
"28881";"IMA-B 5";2007-08-02;1455,853161;20,04;-81,76;-83,25
"28882";"IMA-B 5";2007-08-03;1453,259359;19,82;-81,79;-83,28
"28883";"IMA-B 5";2007-08-06;1453,226252;19,73;-81,79;-83,28
"28884";"IMA-B 5";2007-08-07;1456,161263;19,87;-81,76;-83,24
"28885";"IMA-B 5";2007-08-08;1458,999073;19,86;-81,72;-83,21
"28886";"IMA-B 5";2007-08-09;1455,221276;19,28;-81,77;-83,26
"28887";"IMA-B 5";2007-08-10;1455,774786;18,95;-81,76;-83,25
"28888";"IMA-B 5";2007-08-13;1457,422843;18,93;-81,74;-83,23
"28889";"IMA-B 5";2007-08-14;1455,477827;18,59;-81,77;-83,25
"28890";"IMA-B 5";2007-08-15;1448,711442;17,93;-81,85;-83,33
"28891";"IMA-B 5";2007-08-16;1429,507464;16,54;-82,09;-83,55
"28892";"IMA-B 5";2007-08-17;1441,734927;17,31;-81,94;-83,41
"28893";"IMA-B 5";2007-08-20;1439,861716;17,01;-81,96;-83,43
"28894";"IMA-B 5";2007-08-21;1439,462388;16,88;-81,97;-83,44
"28895";"IMA-B 5";2007-08-22;1444,934364;17,41;-81,9;-83,37
"28896";"IMA-B 5";2007-08-23;1453,950221;18,11;-81,79;-83,27
"28897";"IMA-B 5";2007-08-24;1459,182942;18,33;-81,72;-83,21
"28898";"IMA-B 5";2007-08-27;1459,623626;18,6;-81,71;-83,2
"28899";"IMA-B 5";2007-08-28;1455,657198;18,42;-81,76;-83,25
"28900";"IMA-B 5";2007-08-29;1461,748777;19,05;-81,69;-83,18
"28901";"IMA-B 5";2007-08-30;1462,123276;19,03;-81,68;-83,18
"28902";"IMA-B 5";2007-08-31;1465,23961;19,3;-81,64;-83,14
"28903";"IMA-B 5";2007-09-03;1468,09568;19,45;-81,61;-83,11
"28904";"IMA-B 5";2007-09-04;1469,639188;18,92;-81,59;-83,09
"28905";"IMA-B 5";2007-09-05;1466,658023;18,34;-81,63;-83,12
"28906";"IMA-B 5";2007-09-06;1469,085507;18,4;-81,6;-83,1
"28907";"IMA-B 5";2007-09-10;1466,997563;18,39;-81,62;-83,12
"28908";"IMA-B 5";2007-09-11;1468,471236;18,8;-81,6;-83,1
"28909";"IMA-B 5";2007-09-12;1470,200483;18,84;-81,58;-83,08
"28910";"IMA-B 5";2007-09-13;1470,016565;18,87;-81,58;-83,09
"28911";"IMA-B 5";2007-09-14;1472,807313;19,02;-81,55;-83,05
"28912";"IMA-B 5";2007-09-17;1472,033565;18,8;-81,56;-83,06
"28913";"IMA-B 5";2007-09-18;1477,870918;19,09;-81,49;-82,99
"28914";"IMA-B 5";2007-09-19;1480,715726;19,09;-81,45;-82,96
"28915";"IMA-B 5";2007-09-20;1481,448412;18,96;-81,44;-82,95
"28916";"IMA-B 5";2007-09-21;1483,141949;19,12;-81,42;-82,93
"28917";"IMA-B 5";2007-09-24;1481,222996;19,08;-81,44;-82,96
"28918";"IMA-B 5";2007-09-25;1483,274224;19,92;-81,42;-82,93
"28919";"IMA-B 5";2007-09-26;1483,310477;19,64;-81,42;-82,93
"28920";"IMA-B 5";2007-09-27;1483,599413;19,75;-81,41;-82,93
"28921";"IMA-B 5";2007-09-28;1485,016661;19,61;-81,4;-82,91
"28922";"IMA-B 5";2007-10-01;1487,414197;19,85;-81,37;-82,88
"28923";"IMA-B 5";2007-10-02;1487,608636;19,84;-81,36;-82,88
"28924";"IMA-B 5";2007-10-03;1487,338828;19,54;-81,37;-82,89
"28925";"IMA-B 5";2007-10-04;1487,192416;19,08;-81,37;-82,89
"28926";"IMA-B 5";2007-10-05;1488,945828;19,19;-81,35;-82,87
"28927";"IMA-B 5";2007-10-08;1489,566064;19;-81,34;-82,86
"28928";"IMA-B 5";2007-10-09;1492,056781;19,05;-81,31;-82,83
"28929";"IMA-B 5";2007-10-10;1490,917141;18,73;-81,32;-82,84
"28930";"IMA-B 5";2007-10-11;1491,021309;18,52;-81,32;-82,84
"28931";"IMA-B 5";2007-10-15;1492,326822;18,45;-81,31;-82,83
"28932";"IMA-B 5";2007-10-16;1491,193727;18,38;-81,32;-82,84
"28933";"IMA-B 5";2007-10-17;1491,015096;18,13;-81,32;-82,84
"28934";"IMA-B 5";2007-10-18;1489,403485;17,98;-81,34;-82,86
"28935";"IMA-B 5";2007-10-19;1486,927541;17,8;-81,37;-82,89
"28936";"IMA-B 5";2007-10-22;1479,395082;17,09;-81,47;-82,98
"28937";"IMA-B 5";2007-10-23;1484,34462;17,34;-81,41;-82,92
"28938";"IMA-B 5";2007-10-24;1481,717043;16,95;-81,44;-82,95
"28939";"IMA-B 5";2007-10-25;1481,36463;16,88;-81,44;-82,95
"28940";"IMA-B 5";2007-10-26;1483,520407;17,07;-81,42;-82,93
"28941";"IMA-B 5";2007-10-29;1486,114779;17,06;-81,38;-82,9
"28942";"IMA-B 5";2007-10-30;1486,532106;16,91;-81,38;-82,9
"28943";"IMA-B 5";2007-10-31;1486,632642;16,58;-81,38;-82,89
"28944";"IMA-B 5";2007-11-01;1485,478486;16,39;-81,39;-82,91
"28945";"IMA-B 5";2007-11-05;1483,933626;16,14;-81,41;-82,92
"28946";"IMA-B 5";2007-11-06;1486,56855;15,99;-81,38;-82,89
"28947";"IMA-B 5";2007-11-07;1484,941781;15,68;-81,4;-82,91
"28948";"IMA-B 5";2007-11-08;1482,035094;15,41;-81,43;-82,95
"28949";"IMA-B 5";2007-11-09;1485,475556;15,53;-81,39;-82,91
"28950";"IMA-B 5";2007-11-12;1483,268469;15,36;-81,42;-82,93
"28951";"IMA-B 5";2007-11-13;1483,913401;15,37;-81,41;-82,93
"28952";"IMA-B 5";2007-11-14;1489,077385;15,66;-81,35;-82,87
"28953";"IMA-B 5";2007-11-16;1489,648525;15,63;-81,34;-82,86
"28954";"IMA-B 5";2007-11-19;1489,862977;15,36;-81,34;-82,86
"28955";"IMA-B 5";2007-11-20;1490,483936;15,27;-81,33;-82,85
"28956";"IMA-B 5";2007-11-21;1491,223434;15,38;-81,32;-82,84
"28957";"IMA-B 5";2007-11-22;1492,409754;15,41;-81,3;-82,83
"28958";"IMA-B 5";2007-11-23;1493,318919;15,32;-81,29;-82,82
"28959";"IMA-B 5";2007-11-26;1493,953803;15,28;-81,28;-82,81
"28960";"IMA-B 5";2007-11-27;1494,222925;15,27;-81,28;-82,81
"28961";"IMA-B 5";2007-11-28;1495,726225;15,37;-81,26;-82,79
"28962";"IMA-B 5";2007-11-29;1495,064082;15,41;-81,27;-82,8
"28963";"IMA-B 5";2007-11-30;1497,445315;15,57;-81,24;-82,77
"28964";"IMA-B 5";2007-12-03;1497,955658;15,44;-81,23;-82,76
"28965";"IMA-B 5";2007-12-04;1496,770809;15,22;-81,25;-82,78
"28966";"IMA-B 5";2007-12-05;1495,512629;15,08;-81,27;-82,79
"28967";"IMA-B 5";2007-12-06;1498,35983;15,26;-81,23;-82,76
"28968";"IMA-B 5";2007-12-07;1500,438544;15,21;-81,2;-82,74
"28969";"IMA-B 5";2007-12-10;1500,040385;15,07;-81,21;-82,74
"28970";"IMA-B 5";2007-12-11;1502,430603;14,93;-81,18;-82,71
"28971";"IMA-B 5";2007-12-12;1502,379793;14,73;-81,18;-82,71
"28972";"IMA-B 5";2007-12-13;1497,989195;14,1;-81,23;-82,76
"28973";"IMA-B 5";2007-12-14;1500,441619;14,3;-81,2;-82,74
"28974";"IMA-B 5";2007-12-17;1501,360308;14,17;-81,19;-82,72
"28975";"IMA-B 5";2007-12-18;1504,032792;14,25;-81,16;-82,69
"28976";"IMA-B 5";2007-12-19;1505,8428;14,18;-81,14;-82,67
"28977";"IMA-B 5";2007-12-20;1504,30277;13,87;-81,16;-82,69
"28978";"IMA-B 5";2007-12-21;1505,176612;14,03;-81,14;-82,68
"28979";"IMA-B 5";2007-12-24;1506,188328;14;-81,13;-82,67
"28980";"IMA-B 5";2007-12-26;1505,965751;13,92;-81,13;-82,67
"28981";"IMA-B 5";2007-12-27;1503,055986;13,54;-81,17;-82,7
"28982";"IMA-B 5";2007-12-28;1505,424774;13,53;-81,14;-82,68
"28983";"IMA-B 5";2007-12-31;1506,441575;13,43;-81,13;-82,67
"28984";"IMA-B 5";2008-01-02;1510,997289;13,58;-81,07;-82,61
"28985";"IMA-B 5";2008-01-03;1515,643741;13,87;-81,01;-82,56
"28986";"IMA-B 5";2008-01-04;1515,27848;13,33;-81,02;-82,56
"28987";"IMA-B 5";2008-01-07;1516,94977;13,33;-81;-82,55
"28988";"IMA-B 5";2008-01-08;1518,81193;13,59;-80,97;-82,52
"28989";"IMA-B 5";2008-01-09;1519,491691;13,73;-80,96;-82,52
"28990";"IMA-B 5";2008-01-10;1519,14284;13,74;-80,97;-82,52
"28991";"IMA-B 5";2008-01-11;1520,985003;13,9;-80,95;-82,5
"28992";"IMA-B 5";2008-01-14;1521,470432;13,83;-80,94;-82,49
"28993";"IMA-B 5";2008-01-15;1522,703553;13,84;-80,92;-82,48
"28994";"IMA-B 5";2008-01-16;1522,50802;13,83;-80,93;-82,48
"28995";"IMA-B 5";2008-01-17;1522,503729;13,86;-80,93;-82,48
"28996";"IMA-B 5";2008-01-18;1524,297079;13,89;-80,9;-82,46
"28997";"IMA-B 5";2008-01-21;1521,39068;13,52;-80,94;-82,49
"28998";"IMA-B 5";2008-01-22;1523,967633;13,48;-80,91;-82,46
"28999";"IMA-B 5";2008-01-23;1522,945651;13,32;-80,92;-82,48
"29000";"IMA-B 5";2008-01-24;1526,688198;13,5;-80,87;-82,43
"29001";"IMA-B 5";2008-01-25;1527,554282;13,57;-80,86;-82,42
"29002";"IMA-B 5";2008-01-28;1529,555857;13,57;-80,84;-82,4
"29003";"IMA-B 5";2008-01-29;1529,323048;13,48;-80,84;-82,4
"29004";"IMA-B 5";2008-01-30;1527,52635;13,39;-80,86;-82,42
"29005";"IMA-B 5";2008-01-31;1526,996017;13,26;-80,87;-82,43
"29006";"IMA-B 5";2008-02-01;1527,123394;13,19;-80,87;-82,43
"29007";"IMA-B 5";2008-02-06;1527,461926;13,11;-80,86;-82,42
"29008";"IMA-B 5";2008-02-07;1528,932317;13,15;-80,85;-82,41
"29009";"IMA-B 5";2008-02-08;1529,999323;13,23;-80,83;-82,39
"29010";"IMA-B 5";2008-02-11;1532,032642;13,25;-80,81;-82,37
"29011";"IMA-B 5";2008-02-12;1534,135532;13,32;-80,78;-82,35
"29012";"IMA-B 5";2008-02-13;1535,391404;13,36;-80,77;-82,33
"29013";"IMA-B 5";2008-02-14;1535,410345;13,33;-80,77;-82,33
"29014";"IMA-B 5";2008-02-15;1534,682549;13,21;-80,77;-82,34
"29015";"IMA-B 5";2008-02-18;1538,365204;13,36;-80,73;-82,3
"29016";"IMA-B 5";2008-02-19;1538,004509;13,23;-80,73;-82,3
"29017";"IMA-B 5";2008-02-20;1540,10996;13,21;-80,71;-82,28
"29018";"IMA-B 5";2008-02-21;1544,408601;13,37;-80,65;-82,23
"29019";"IMA-B 5";2008-02-22;1545,850506;13,41;-80,63;-82,21
"29020";"IMA-B 5";2008-02-25;1545,447757;13,21;-80,64;-82,22
"29021";"IMA-B 5";2008-02-26;1548,575787;13,31;-80,6;-82,18
"29022";"IMA-B 5";2008-02-27;1548,753835;13,35;-80,6;-82,18
"29023";"IMA-B 5";2008-02-28;1549,525502;13,26;-80,59;-82,17
"29024";"IMA-B 5";2008-02-29;1549,231384;13,54;-80,59;-82,17
"29025";"IMA-B 5";2008-03-03;1551,101048;13,64;-80,57;-82,15
"29026";"IMA-B 5";2008-03-04;1550,82181;13,73;-80,57;-82,16
"29027";"IMA-B 5";2008-03-05;1552,615712;13,94;-80,55;-82,13
"29028";"IMA-B 5";2008-03-06;1548,898728;13,7;-80,6;-82,18
"29029";"IMA-B 5";2008-03-07;1544,603293;13,01;-80,65;-82,23
"29030";"IMA-B 5";2008-03-10;1541,599462;12,7;-80,69;-82,26
"29031";"IMA-B 5";2008-03-11;1546,177158;13;-80,63;-82,21
"29032";"IMA-B 5";2008-03-12;1544,774471;12,77;-80,65;-82,22
"29033";"IMA-B 5";2008-03-13;1538,466307;12,19;-80,73;-82,3
"29034";"IMA-B 5";2008-03-14;1536,030558;12,11;-80,76;-82,33
"29035";"IMA-B 5";2008-03-17;1534,879106;11,9;-80,77;-82,34
"29036";"IMA-B 5";2008-03-18;1538,503075;12,1;-80,73;-82,3
"29037";"IMA-B 5";2008-03-19;1535,787456;11,86;-80,76;-82,33
"29038";"IMA-B 5";2008-03-20;1535,187275;11,72;-80,77;-82,34
"29039";"IMA-B 5";2008-03-24;1534,347473;11,61;-80,78;-82,34
"29040";"IMA-B 5";2008-03-25;1534,363375;11,33;-80,78;-82,34
"29041";"IMA-B 5";2008-03-26;1534,003855;11,24;-80,78;-82,35
"29042";"IMA-B 5";2008-03-27;1535,533125;11,3;-80,76;-82,33
"29043";"IMA-B 5";2008-03-28;1537,992594;11,39;-80,73;-82,3
"29044";"IMA-B 5";2008-03-31;1537,530374;11,32;-80,74;-82,31
"29045";"IMA-B 5";2008-04-01;1540,270292;11,5;-80,7;-82,28
"29046";"IMA-B 5";2008-04-02;1542,613522;11,58;-80,68;-82,25
"29047";"IMA-B 5";2008-04-03;1546,458608;11,74;-80,63;-82,21
"29048";"IMA-B 5";2008-04-04;1547,190578;11,72;-80,62;-82,2
"29049";"IMA-B 5";2008-04-07;1545,921444;11,48;-80,63;-82,21
"29050";"IMA-B 5";2008-04-08;1547,535323;11,46;-80,61;-82,19
"29051";"IMA-B 5";2008-04-09;1550,94595;11,56;-80,57;-82,15
"29052";"IMA-B 5";2008-04-10;1550,723727;11,41;-80,57;-82,16
"29053";"IMA-B 5";2008-04-11;1550,682094;11,25;-80,57;-82,16
"29054";"IMA-B 5";2008-04-14;1550,531024;11,24;-80,58;-82,16
"29055";"IMA-B 5";2008-04-15;1550,834656;11,25;-80,57;-82,16
"29056";"IMA-B 5";2008-04-16;1550,36307;11,05;-80,58;-82,16
"29057";"IMA-B 5";2008-04-17;1552,923519;11,12;-80,55;-82,13
"29058";"IMA-B 5";2008-04-18;1551,44097;10,89;-80,56;-82,15
"29059";"IMA-B 5";2008-04-22;1547,814083;10,46;-80,61;-82,19
"29060";"IMA-B 5";2008-04-23;1553,663613;10,06;-80,54;-82,12
"29061";"IMA-B 5";2008-04-24;1554,599276;9,88;-80,52;-82,11
"29062";"IMA-B 5";2008-04-25;1557,033475;10,02;-80,49;-82,08
"29063";"IMA-B 5";2008-04-28;1555,901475;9,99;-80,51;-82,1
"29064";"IMA-B 5";2008-04-29;1556,536771;9,91;-80,5;-82,09
"29065";"IMA-B 5";2008-04-30;1565,023343;10,57;-80,39;-81,99
"29066";"IMA-B 5";2008-05-02;1569,600141;10,88;-80,34;-81,94
"29067";"IMA-B 5";2008-05-05;1568,373801;10,71;-80,35;-81,95
"29068";"IMA-B 5";2008-05-06;1563,668489;10,18;-80,41;-82,01
"29069";"IMA-B 5";2008-05-07;1559,391072;9,77;-80,46;-82,06
"29070";"IMA-B 5";2008-05-08;1563,318895;9,91;-80,42;-82,01
"29071";"IMA-B 5";2008-05-09;1561,397958;9,76;-80,44;-82,03
"29072";"IMA-B 5";2008-05-12;1565,736527;10,02;-80,39;-81,98
"29073";"IMA-B 5";2008-05-13;1567,924826;10,05;-80,36;-81,96
"29074";"IMA-B 5";2008-05-14;1565,167461;9,89;-80,39;-81,99
"29075";"IMA-B 5";2008-05-15;1565,987252;9,85;-80,38;-81,98
"29076";"IMA-B 5";2008-05-16;1569,340664;10,02;-80,34;-81,94
"29077";"IMA-B 5";2008-05-19;1568,206968;9,74;-80,35;-81,96
"29078";"IMA-B 5";2008-05-20;1571,019535;9,6;-80,32;-81,92
"29079";"IMA-B 5";2008-05-21;1569,926214;9,32;-80,33;-81,94
"29080";"IMA-B 5";2008-05-23;1569,77934;9,36;-80,33;-81,94
"29081";"IMA-B 5";2008-05-26;1568,7835;9,17;-80,35;-81,95
"29082";"IMA-B 5";2008-05-27;1566,780589;9;-80,37;-81,97
"29083";"IMA-B 5";2008-05-28;1567,878372;9,23;-80,36;-81,96
"29084";"IMA-B 5";2008-05-29;1571,714523;9,82;-80,31;-81,91
"29085";"IMA-B 5";2008-05-30;1573,199877;9,63;-80,29;-81,9
"29086";"IMA-B 5";2008-06-02;1571,540796;9,42;-80,31;-81,92
"29087";"IMA-B 5";2008-06-03;1573,722514;9,68;-80,29;-81,89
"29088";"IMA-B 5";2008-06-04;1573,700871;9,67;-80,29;-81,89
"29089";"IMA-B 5";2008-06-05;1573,856972;9,53;-80,28;-81,89
