Nome do Ativo;Data;Cota/Preço de Fechamento Ajustados
CDI;15/09/2000;225,76
CDI;18/09/2000;225,89
CDI;19/09/2000;226,03
CDI;20/09/2000;226,17
CDI;21/09/2000;226,30
CDI;22/09/2000;226,44
CDI;25/09/2000;226,58
CDI;26/09/2000;226,72
CDI;27/09/2000;226,85
CDI;28/09/2000;226,99
CDI;29/09/2000;227,13
CDI;02/10/2000;227,27
CDI;03/10/2000;227,40
CDI;04/10/2000;227,54
CDI;05/10/2000;227,68
CDI;06/10/2000;227,82
CDI;09/10/2000;227,95
CDI;10/10/2000;228,09
CDI;11/10/2000;228,23
CDI;13/10/2000;228,37
CDI;16/10/2000;228,51
CDI;17/10/2000;228,65
CDI;18/10/2000;228,78
CDI;19/10/2000;228,92
CDI;20/10/2000;229,06
CDI;23/10/2000;229,20
CDI;24/10/2000;229,34
CDI;25/10/2000;229,48
CDI;26/10/2000;229,62
CDI;27/10/2000;229,76
CDI;30/10/2000;229,89
CDI;31/10/2000;230,03
CDI;01/11/2000;230,17
CDI;03/11/2000;230,31
CDI;06/11/2000;230,45
CDI;07/11/2000;230,59
CDI;08/11/2000;230,73
CDI;09/11/2000;230,87
CDI;10/11/2000;231,01
CDI;13/11/2000;231,15
CDI;14/11/2000;231,29
CDI;16/11/2000;231,43
CDI;17/11/2000;231,57
CDI;20/11/2000;231,71
CDI;21/11/2000;231,85
CDI;22/11/2000;231,99
CDI;23/11/2000;232,13
CDI;24/11/2000;232,27
CDI;27/11/2000;232,41
CDI;28/11/2000;232,55
CDI;29/11/2000;232,69
CDI;30/11/2000;232,83
CDI;01/12/2000;232,97
CDI;04/12/2000;233,11
CDI;05/12/2000;233,25
CDI;06/12/2000;233,39
CDI;07/12/2000;233,53
CDI;08/12/2000;233,67
CDI;11/12/2000;233,81
CDI;12/12/2000;233,95
CDI;13/12/2000;234,09
CDI;14/12/2000;234,23
CDI;15/12/2000;234,37
CDI;18/12/2000;234,51
CDI;19/12/2000;234,66
CDI;20/12/2000;234,80
CDI;21/12/2000;234,93
CDI;22/12/2000;235,07
CDI;26/12/2000;235,21
CDI;27/12/2000;235,34
CDI;28/12/2000;235,48
CDI;29/12/2000;235,62
CDI;02/01/2001;235,75
CDI;03/01/2001;235,89
CDI;04/01/2001;236,03
CDI;05/01/2001;236,16
CDI;08/01/2001;236,30
CDI;09/01/2001;236,44
CDI;10/01/2001;236,57
CDI;11/01/2001;236,71
CDI;12/01/2001;236,84
CDI;15/01/2001;236,98
CDI;16/01/2001;237,12
CDI;17/01/2001;237,25
CDI;18/01/2001;237,39
CDI;19/01/2001;237,52
CDI;22/01/2001;237,65
CDI;23/01/2001;237,79
CDI;24/01/2001;237,92
CDI;25/01/2001;238,05
CDI;26/01/2001;238,19
CDI;29/01/2001;238,32
CDI;30/01/2001;238,45
CDI;31/01/2001;238,59
CDI;01/02/2001;238,72
CDI;02/02/2001;238,85
CDI;05/02/2001;238,98
CDI;06/02/2001;239,12
CDI;07/02/2001;239,25
CDI;08/02/2001;239,38
CDI;09/02/2001;239,52
CDI;12/02/2001;239,65
CDI;13/02/2001;239,79
CDI;14/02/2001;239,92
CDI;15/02/2001;240,05
CDI;16/02/2001;240,19
CDI;19/02/2001;240,32
CDI;20/02/2001;240,46
CDI;21/02/2001;240,59
CDI;22/02/2001;240,73
CDI;23/02/2001;240,86
CDI;28/02/2001;240,99
CDI;01/03/2001;241,13
CDI;02/03/2001;241,26
CDI;05/03/2001;241,40
CDI;06/03/2001;241,53
CDI;07/03/2001;241,67
CDI;08/03/2001;241,80
CDI;09/03/2001;241,94
CDI;12/03/2001;242,07
CDI;13/03/2001;242,21
CDI;14/03/2001;242,34
CDI;15/03/2001;242,48
CDI;16/03/2001;242,61
CDI;19/03/2001;242,75
CDI;20/03/2001;242,88
CDI;21/03/2001;243,02
CDI;22/03/2001;243,16
CDI;23/03/2001;243,30
CDI;26/03/2001;243,44
CDI;27/03/2001;243,58
CDI;28/03/2001;243,72
CDI;29/03/2001;243,86
CDI;30/03/2001;244,00
CDI;02/04/2001;244,14
CDI;03/04/2001;244,28
CDI;04/04/2001;244,43
CDI;05/04/2001;244,57
CDI;06/04/2001;244,71
CDI;09/04/2001;244,85
CDI;10/04/2001;244,99
CDI;11/04/2001;245,14
CDI;12/04/2001;245,28
CDI;16/04/2001;245,42
CDI;17/04/2001;245,56
CDI;18/04/2001;245,71
CDI;19/04/2001;245,85
CDI;20/04/2001;246,00
CDI;23/04/2001;246,14
CDI;24/04/2001;246,29
CDI;25/04/2001;246,44
CDI;26/04/2001;246,58
CDI;27/04/2001;246,73
CDI;30/04/2001;246,88
CDI;02/05/2001;247,03
CDI;03/05/2001;247,17
CDI;04/05/2001;247,32
CDI;07/05/2001;247,47
CDI;08/05/2001;247,62
CDI;09/05/2001;247,76
CDI;10/05/2001;247,91
CDI;11/05/2001;248,06
CDI;14/05/2001;248,21
CDI;15/05/2001;248,36
CDI;16/05/2001;248,50
CDI;17/05/2001;248,65
CDI;18/05/2001;248,80
CDI;21/05/2001;248,95
CDI;22/05/2001;249,10
CDI;23/05/2001;249,25
CDI;24/05/2001;249,40
CDI;25/05/2001;249,55
CDI;28/05/2001;249,71
CDI;29/05/2001;249,86
CDI;30/05/2001;250,01
CDI;31/05/2001;250,17
CDI;01/06/2001;250,32
CDI;04/06/2001;250,48
CDI;05/06/2001;250,63
CDI;06/06/2001;250,78
CDI;07/06/2001;250,94
CDI;08/06/2001;251,09
CDI;11/06/2001;251,25
CDI;12/06/2001;251,40
CDI;13/06/2001;251,55
CDI;15/06/2001;251,71
CDI;18/06/2001;251,86
CDI;19/06/2001;252,02
CDI;20/06/2001;252,17
CDI;21/06/2001;252,33
CDI;22/06/2001;252,50
CDI;25/06/2001;252,67
CDI;26/06/2001;252,83
CDI;27/06/2001;253,00
CDI;28/06/2001;253,17
CDI;29/06/2001;253,34
CDI;02/07/2001;253,51
CDI;03/07/2001;253,68
CDI;04/07/2001;253,85
CDI;05/07/2001;254,02
CDI;06/07/2001;254,19
CDI;09/07/2001;254,36
CDI;10/07/2001;254,52
CDI;11/07/2001;254,69
CDI;12/07/2001;254,87
CDI;13/07/2001;255,04
CDI;16/07/2001;255,21
CDI;17/07/2001;255,38
CDI;18/07/2001;255,55
CDI;19/07/2001;255,72
CDI;20/07/2001;255,90
CDI;23/07/2001;256,08
CDI;24/07/2001;256,25
CDI;25/07/2001;256,43
CDI;26/07/2001;256,61
CDI;27/07/2001;256,78
CDI;30/07/2001;256,96
CDI;31/07/2001;257,14
CDI;01/08/2001;257,31
CDI;02/08/2001;257,49
CDI;03/08/2001;257,67
CDI;06/08/2001;257,85
CDI;07/08/2001;258,03
CDI;08/08/2001;258,20
CDI;09/08/2001;258,38
CDI;10/08/2001;258,56
CDI;13/08/2001;258,74
CDI;14/08/2001;258,92
CDI;15/08/2001;259,10
CDI;16/08/2001;259,28
CDI;17/08/2001;259,45
CDI;20/08/2001;259,63
CDI;21/08/2001;259,81
CDI;22/08/2001;259,99
CDI;23/08/2001;260,17
CDI;24/08/2001;260,35
CDI;27/08/2001;260,53
CDI;28/08/2001;260,71
CDI;29/08/2001;260,89
CDI;30/08/2001;261,07
CDI;31/08/2001;261,25
CDI;03/09/2001;261,43
CDI;04/09/2001;261,62
CDI;05/09/2001;261,80
CDI;06/09/2001;261,98
CDI;10/09/2001;262,16
CDI;11/09/2001;262,34
CDI;12/09/2001;262,52
CDI;13/09/2001;262,70
CDI;14/09/2001;262,88
CDI;17/09/2001;263,07
CDI;18/09/2001;263,25
CDI;19/09/2001;263,43
CDI;20/09/2001;263,61
CDI;21/09/2001;263,79
CDI;24/09/2001;263,98
CDI;25/09/2001;264,16
CDI;26/09/2001;264,34
CDI;27/09/2001;264,53
CDI;28/09/2001;264,71
CDI;01/10/2001;264,89
CDI;02/10/2001;265,08
CDI;03/10/2001;265,26
CDI;04/10/2001;265,45
CDI;05/10/2001;265,63
CDI;08/10/2001;265,81
CDI;09/10/2001;266,00
CDI;10/10/2001;266,18
CDI;11/10/2001;266,37
CDI;15/10/2001;266,55
CDI;16/10/2001;266,73
CDI;17/10/2001;266,92
CDI;18/10/2001;267,10
CDI;19/10/2001;267,29
CDI;22/10/2001;267,47
CDI;23/10/2001;267,66
CDI;24/10/2001;267,84
CDI;25/10/2001;268,03
CDI;26/10/2001;268,21
CDI;29/10/2001;268,40
CDI;30/10/2001;268,59
CDI;31/10/2001;268,77
CDI;01/11/2001;268,96
CDI;05/11/2001;269,14
CDI;06/11/2001;269,33
CDI;07/11/2001;269,52
CDI;08/11/2001;269,70
CDI;09/11/2001;269,89
CDI;12/11/2001;270,08
CDI;13/11/2001;270,26
CDI;14/11/2001;270,45
CDI;16/11/2001;270,64
CDI;19/11/2001;270,82
CDI;20/11/2001;271,01
CDI;21/11/2001;271,20
CDI;22/11/2001;271,39
CDI;23/11/2001;271,57
CDI;26/11/2001;271,76
CDI;27/11/2001;271,95
CDI;28/11/2001;272,14
CDI;29/11/2001;272,33
CDI;30/11/2001;272,52
CDI;03/12/2001;272,70
CDI;04/12/2001;272,89
CDI;05/12/2001;273,08
CDI;06/12/2001;273,27
CDI;07/12/2001;273,46
CDI;10/12/2001;273,65
CDI;11/12/2001;273,84
CDI;12/12/2001;274,03
CDI;13/12/2001;274,22
CDI;14/12/2001;274,41
CDI;17/12/2001;274,60
CDI;18/12/2001;274,79
CDI;19/12/2001;274,98
CDI;20/12/2001;275,17
CDI;21/12/2001;275,36
CDI;24/12/2001;275,55
CDI;26/12/2001;275,74
CDI;27/12/2001;275,93
CDI;28/12/2001;276,12
CDI;31/12/2001;276,31
CDI;02/01/2002;276,50
CDI;03/01/2002;276,70
CDI;04/01/2002;276,89
CDI;07/01/2002;277,08
CDI;08/01/2002;277,27
CDI;09/01/2002;277,46
CDI;10/01/2002;277,65
CDI;11/01/2002;277,85
CDI;14/01/2002;278,04
CDI;15/01/2002;278,23
CDI;16/01/2002;278,42
CDI;17/01/2002;278,61
CDI;18/01/2002;278,81
CDI;21/01/2002;279,00
CDI;22/01/2002;279,19
CDI;23/01/2002;279,39
CDI;24/01/2002;279,58
CDI;25/01/2002;279,77
CDI;28/01/2002;279,97
CDI;29/01/2002;280,16
CDI;30/01/2002;280,35
CDI;31/01/2002;280,55
CDI;01/02/2002;280,74
CDI;04/02/2002;280,93
CDI;05/02/2002;281,13
CDI;06/02/2002;281,32
CDI;07/02/2002;281,52
CDI;08/02/2002;281,71
CDI;13/02/2002;281,91
CDI;14/02/2002;282,10
CDI;15/02/2002;282,30
CDI;18/02/2002;282,49
CDI;19/02/2002;282,69
CDI;20/02/2002;282,88
CDI;21/02/2002;283,08
CDI;22/02/2002;283,27
CDI;25/02/2002;283,47
CDI;26/02/2002;283,66
CDI;27/02/2002;283,85
CDI;28/02/2002;284,05
CDI;01/03/2002;284,24
CDI;04/03/2002;284,44
CDI;05/03/2002;284,63
CDI;06/03/2002;284,83
CDI;07/03/2002;285,02
CDI;08/03/2002;285,22
CDI;11/03/2002;285,41
CDI;12/03/2002;285,61
CDI;13/03/2002;285,80
CDI;14/03/2002;286,00
CDI;15/03/2002;286,19
CDI;18/03/2002;286,39
CDI;19/03/2002;286,58
CDI;20/03/2002;286,78
CDI;21/03/2002;286,97
CDI;22/03/2002;287,17
CDI;25/03/2002;287,36
CDI;26/03/2002;287,55
CDI;27/03/2002;287,75
CDI;28/03/2002;287,94
CDI;01/04/2002;288,14
CDI;02/04/2002;288,33
CDI;03/04/2002;288,52
CDI;04/04/2002;288,72
CDI;05/04/2002;288,91
CDI;08/04/2002;289,11
CDI;09/04/2002;289,30
CDI;10/04/2002;289,49
CDI;11/04/2002;289,69
CDI;12/04/2002;289,88
CDI;15/04/2002;290,08
CDI;16/04/2002;290,27
CDI;17/04/2002;290,46
CDI;18/04/2002;290,66
CDI;19/04/2002;290,85
CDI;22/04/2002;291,05
CDI;23/04/2002;291,24
CDI;24/04/2002;291,44
CDI;25/04/2002;291,63
CDI;26/04/2002;291,83
CDI;29/04/2002;292,02
CDI;30/04/2002;292,22
CDI;02/05/2002;292,41
CDI;03/05/2002;292,60
CDI;06/05/2002;292,80
CDI;07/05/2002;292,99
CDI;08/05/2002;293,19
CDI;09/05/2002;293,38
CDI;10/05/2002;293,57
CDI;13/05/2002;293,77
CDI;14/05/2002;293,96
CDI;15/05/2002;294,16
CDI;16/05/2002;294,36
CDI;17/05/2002;294,55
CDI;20/05/2002;294,75
CDI;21/05/2002;294,95
CDI;22/05/2002;295,14
CDI;23/05/2002;295,34
CDI;24/05/2002;295,54
CDI;27/05/2002;295,73
CDI;28/05/2002;295,93
CDI;29/05/2002;296,13
CDI;31/05/2002;296,32
CDI;03/06/2002;296,51
CDI;04/06/2002;296,70
CDI;05/06/2002;296,85
CDI;06/06/2002;297,03
CDI;07/06/2002;297,21
CDI;10/06/2002;297,41
CDI;11/06/2002;297,60
CDI;12/06/2002;297,80
CDI;13/06/2002;298,00
CDI;14/06/2002;298,19
CDI;17/06/2002;298,39
CDI;18/06/2002;298,59
CDI;19/06/2002;298,79
CDI;20/06/2002;298,99
CDI;21/06/2002;299,19
CDI;24/06/2002;299,39
CDI;25/06/2002;299,59
CDI;26/06/2002;299,79
CDI;27/06/2002;299,99
CDI;28/06/2002;300,20
CDI;01/07/2002;300,40
CDI;02/07/2002;300,60
CDI;03/07/2002;300,80
CDI;04/07/2002;301,00
CDI;05/07/2002;301,20
CDI;08/07/2002;301,40
CDI;09/07/2002;301,61
CDI;10/07/2002;301,81
CDI;11/07/2002;302,01
CDI;12/07/2002;302,21
CDI;15/07/2002;302,41
CDI;16/07/2002;302,62
CDI;17/07/2002;302,82
CDI;18/07/2002;303,02
CDI;19/07/2002;303,22
CDI;22/07/2002;303,42
CDI;23/07/2002;303,61
CDI;24/07/2002;303,81
CDI;25/07/2002;304,01
CDI;26/07/2002;304,21
CDI;29/07/2002;304,41
CDI;30/07/2002;304,61
CDI;31/07/2002;304,81
CDI;01/08/2002;305,00
CDI;02/08/2002;305,20
CDI;05/08/2002;305,40
CDI;06/08/2002;305,60
CDI;07/08/2002;305,80
CDI;08/08/2002;306,00
CDI;09/08/2002;306,20
CDI;12/08/2002;306,40
CDI;13/08/2002;306,60
CDI;14/08/2002;306,80
CDI;15/08/2002;307,00
CDI;16/08/2002;307,20
CDI;19/08/2002;307,40
CDI;20/08/2002;307,60
CDI;21/08/2002;307,80
CDI;22/08/2002;308,01
CDI;23/08/2002;308,21
CDI;26/08/2002;308,41
CDI;27/08/2002;308,61
CDI;28/08/2002;308,81
CDI;29/08/2002;309,01
CDI;30/08/2002;309,21
CDI;02/09/2002;309,41
CDI;03/09/2002;309,62
CDI;04/09/2002;309,82
CDI;05/09/2002;310,02
CDI;06/09/2002;310,22
CDI;09/09/2002;310,43
CDI;10/09/2002;310,63
CDI;11/09/2002;310,83
CDI;12/09/2002;311,03
CDI;13/09/2002;311,24
CDI;16/09/2002;311,44
CDI;17/09/2002;311,64
CDI;18/09/2002;311,85
CDI;19/09/2002;312,05
CDI;20/09/2002;312,26
CDI;23/09/2002;312,46
CDI;24/09/2002;312,66
CDI;25/09/2002;312,87
CDI;26/09/2002;313,07
CDI;27/09/2002;313,28
CDI;30/09/2002;313,48
CDI;01/10/2002;313,69
CDI;02/10/2002;313,89
CDI;03/10/2002;314,10
CDI;04/10/2002;314,30
CDI;07/10/2002;314,51
CDI;08/10/2002;314,71
CDI;09/10/2002;314,92
CDI;10/10/2002;315,12
CDI;11/10/2002;315,33
CDI;14/10/2002;315,53
CDI;15/10/2002;315,74
CDI;16/10/2002;315,98
CDI;17/10/2002;316,21
CDI;18/10/2002;316,45
CDI;21/10/2002;316,69
CDI;22/10/2002;316,93
CDI;23/10/2002;317,17
CDI;24/10/2002;317,40
CDI;25/10/2002;317,64
CDI;28/10/2002;317,88
CDI;29/10/2002;318,12
CDI;30/10/2002;318,36
CDI;31/10/2002;318,60
CDI;01/11/2002;318,84
CDI;04/11/2002;319,07
CDI;05/11/2002;319,31
CDI;06/11/2002;319,55
CDI;07/11/2002;319,79
CDI;08/11/2002;320,03
CDI;11/11/2002;320,27
CDI;12/11/2002;320,51
CDI;13/11/2002;320,76
CDI;14/11/2002;321,00
CDI;18/11/2002;321,24
CDI;19/11/2002;321,48
CDI;20/11/2002;321,72
CDI;21/11/2002;321,96
CDI;22/11/2002;322,21
CDI;25/11/2002;322,46
CDI;26/11/2002;322,71
CDI;27/11/2002;322,97
CDI;28/11/2002;323,22
CDI;29/11/2002;323,47
CDI;02/12/2002;323,72
CDI;03/12/2002;323,98
CDI;04/12/2002;324,23
CDI;05/12/2002;324,49
CDI;06/12/2002;324,74
CDI;09/12/2002;325,00
CDI;10/12/2002;325,25
CDI;11/12/2002;325,50
CDI;12/12/2002;325,76
CDI;13/12/2002;326,01
CDI;16/12/2002;326,27
CDI;17/12/2002;326,52
CDI;18/12/2002;326,78
CDI;19/12/2002;327,03
CDI;20/12/2002;327,32
CDI;23/12/2002;327,61
CDI;24/12/2002;327,89
CDI;26/12/2002;328,18
CDI;27/12/2002;328,47
CDI;30/12/2002;328,76
CDI;31/12/2002;329,05
CDI;02/01/2003;329,34
CDI;03/01/2003;329,63
CDI;06/01/2003;329,92
CDI;07/01/2003;330,21
CDI;08/01/2003;330,50
CDI;09/01/2003;330,79
CDI;10/01/2003;331,08
CDI;13/01/2003;331,37
CDI;14/01/2003;331,66
CDI;15/01/2003;331,96
CDI;16/01/2003;332,25
CDI;17/01/2003;332,54
CDI;20/01/2003;332,83
CDI;21/01/2003;333,13
CDI;22/01/2003;333,42
CDI;23/01/2003;333,71
CDI;24/01/2003;334,01
CDI;27/01/2003;334,31
CDI;28/01/2003;334,61
CDI;29/01/2003;334,91
CDI;30/01/2003;335,21
CDI;31/01/2003;335,51
CDI;03/02/2003;335,81
CDI;04/02/2003;336,11
CDI;05/02/2003;336,41
CDI;06/02/2003;336,72
CDI;07/02/2003;337,02
CDI;10/02/2003;337,32
CDI;11/02/2003;337,62
CDI;12/02/2003;337,93
CDI;13/02/2003;338,23
CDI;14/02/2003;338,53
CDI;17/02/2003;338,83
CDI;18/02/2003;339,14
CDI;19/02/2003;339,44
CDI;20/02/2003;339,74
CDI;21/02/2003;340,06
CDI;24/02/2003;340,37
CDI;25/02/2003;340,69
CDI;26/02/2003;341,00
CDI;27/02/2003;341,32
CDI;28/02/2003;341,63
CDI;05/03/2003;341,95
CDI;06/03/2003;342,27
CDI;07/03/2003;342,58
CDI;10/03/2003;342,90
CDI;11/03/2003;343,22
CDI;12/03/2003;343,54
CDI;13/03/2003;343,85
CDI;14/03/2003;344,17
CDI;17/03/2003;344,49
CDI;18/03/2003;344,81
CDI;19/03/2003;345,13
CDI;20/03/2003;345,45
CDI;21/03/2003;345,77
CDI;24/03/2003;346,09
CDI;25/03/2003;346,41
CDI;26/03/2003;346,73
CDI;27/03/2003;347,05
CDI;28/03/2003;347,37
CDI;31/03/2003;347,69
CDI;01/04/2003;348,01
CDI;02/04/2003;348,33
CDI;03/04/2003;348,65
CDI;04/04/2003;348,98
CDI;07/04/2003;349,30
CDI;08/04/2003;349,62
CDI;09/04/2003;349,95
CDI;10/04/2003;350,27
CDI;11/04/2003;350,59
CDI;14/04/2003;350,92
CDI;15/04/2003;351,24
CDI;16/04/2003;351,57
CDI;17/04/2003;351,89
CDI;22/04/2003;352,22
CDI;23/04/2003;352,54
CDI;24/04/2003;352,87
CDI;25/04/2003;353,20
CDI;28/04/2003;353,52
CDI;29/04/2003;353,85
CDI;30/04/2003;354,18
CDI;02/05/2003;354,50
CDI;05/05/2003;354,83
CDI;06/05/2003;355,16
CDI;07/05/2003;355,49
CDI;08/05/2003;355,82
CDI;09/05/2003;356,15
CDI;12/05/2003;356,48
CDI;13/05/2003;356,81
CDI;14/05/2003;357,14
CDI;15/05/2003;357,47
CDI;16/05/2003;357,80
CDI;19/05/2003;358,13
CDI;20/05/2003;358,46
CDI;21/05/2003;358,79
CDI;22/05/2003;359,12
CDI;23/05/2003;359,46
CDI;26/05/2003;359,79
CDI;27/05/2003;360,12
CDI;28/05/2003;360,45
CDI;29/05/2003;360,78
CDI;30/05/2003;361,12
CDI;02/06/2003;361,45
CDI;03/06/2003;361,78
CDI;04/06/2003;362,12
CDI;05/06/2003;362,45
CDI;06/06/2003;362,79
CDI;09/06/2003;363,12
CDI;10/06/2003;363,46
CDI;11/06/2003;363,79
CDI;12/06/2003;364,13
CDI;13/06/2003;364,47
CDI;16/06/2003;364,80
CDI;17/06/2003;365,14
CDI;18/06/2003;365,48
CDI;20/06/2003;365,81
CDI;23/06/2003;366,14
CDI;24/06/2003;366,48
CDI;25/06/2003;366,81
CDI;26/06/2003;367,14
CDI;27/06/2003;367,47
CDI;30/06/2003;367,81
CDI;01/07/2003;368,14
CDI;02/07/2003;368,47
CDI;03/07/2003;368,81
CDI;04/07/2003;369,14
CDI;07/07/2003;369,48
CDI;08/07/2003;369,81
CDI;09/07/2003;370,15
CDI;10/07/2003;370,48
CDI;11/07/2003;370,82
CDI;14/07/2003;371,15
CDI;15/07/2003;371,49
CDI;16/07/2003;371,83
CDI;17/07/2003;372,16
CDI;18/07/2003;372,50
CDI;21/07/2003;372,84
CDI;22/07/2003;373,17
CDI;23/07/2003;373,51
CDI;24/07/2003;373,85
CDI;25/07/2003;374,17
CDI;28/07/2003;374,49
CDI;29/07/2003;374,81
CDI;30/07/2003;375,14
CDI;31/07/2003;375,46
CDI;01/08/2003;375,78
CDI;04/08/2003;376,11
CDI;05/08/2003;376,43
CDI;06/08/2003;376,75
CDI;07/08/2003;377,08
CDI;08/08/2003;377,40
CDI;11/08/2003;377,73
CDI;12/08/2003;378,05
CDI;13/08/2003;378,38
CDI;14/08/2003;378,71
CDI;15/08/2003;379,03
CDI;18/08/2003;379,36
CDI;19/08/2003;379,68
CDI;20/08/2003;380,01
CDI;21/08/2003;380,33
CDI;22/08/2003;380,63
CDI;25/08/2003;380,93
CDI;26/08/2003;381,22
CDI;27/08/2003;381,52
CDI;28/08/2003;381,82
CDI;29/08/2003;382,12
CDI;01/09/2003;382,41
CDI;02/09/2003;382,71
CDI;03/09/2003;383,01
CDI;04/09/2003;383,31
CDI;05/09/2003;383,61
CDI;08/09/2003;383,91
CDI;09/09/2003;384,21
CDI;10/09/2003;384,51
CDI;11/09/2003;384,81
CDI;12/09/2003;385,11
CDI;15/09/2003;385,41
CDI;16/09/2003;385,71
CDI;17/09/2003;386,01
CDI;18/09/2003;386,31
CDI;19/09/2003;386,58
CDI;22/09/2003;386,86
CDI;23/09/2003;387,13
CDI;24/09/2003;387,41
CDI;25/09/2003;387,69
CDI;26/09/2003;387,96
CDI;29/09/2003;388,24
CDI;30/09/2003;388,52
CDI;01/10/2003;388,80
CDI;02/10/2003;389,07
CDI;03/10/2003;389,35
CDI;06/10/2003;389,63
CDI;07/10/2003;389,91
CDI;08/10/2003;390,19
CDI;09/10/2003;390,47
CDI;10/10/2003;390,74
CDI;13/10/2003;391,02
CDI;14/10/2003;391,30
CDI;15/10/2003;391,58
CDI;16/10/2003;391,86
CDI;17/10/2003;392,14
CDI;20/10/2003;392,42
CDI;21/10/2003;392,71
CDI;22/10/2003;392,99
CDI;23/10/2003;393,27
CDI;24/10/2003;393,53
CDI;27/10/2003;393,80
CDI;28/10/2003;394,07
CDI;29/10/2003;394,34
CDI;30/10/2003;394,61
CDI;31/10/2003;394,88
CDI;03/11/2003;395,15
CDI;04/11/2003;395,42
CDI;05/11/2003;395,68
CDI;06/11/2003;395,95
CDI;07/11/2003;396,23
CDI;10/11/2003;396,50
CDI;11/11/2003;396,77
CDI;12/11/2003;397,04
CDI;13/11/2003;397,31
CDI;14/11/2003;397,58
CDI;17/11/2003;397,85
CDI;18/11/2003;398,12
CDI;19/11/2003;398,39
CDI;20/11/2003;398,66
CDI;21/11/2003;398,92
CDI;24/11/2003;399,17
CDI;25/11/2003;399,42
CDI;26/11/2003;399,67
CDI;27/11/2003;399,93
CDI;28/11/2003;400,18
CDI;01/12/2003;400,43
CDI;02/12/2003;400,69
CDI;03/12/2003;400,94
CDI;04/12/2003;401,19
CDI;05/12/2003;401,44
CDI;08/12/2003;401,70
CDI;09/12/2003;401,95
CDI;10/12/2003;402,20
CDI;11/12/2003;402,46
CDI;12/12/2003;402,71
CDI;15/12/2003;402,97
CDI;16/12/2003;403,22
CDI;17/12/2003;403,47
CDI;18/12/2003;403,73
CDI;19/12/2003;403,97
CDI;22/12/2003;404,21
CDI;23/12/2003;404,45
CDI;24/12/2003;404,69
CDI;26/12/2003;404,93
CDI;29/12/2003;405,18
CDI;30/12/2003;405,42
CDI;31/12/2003;405,66
CDI;02/01/2004;405,90
CDI;05/01/2004;406,14
CDI;06/01/2004;406,39
CDI;07/01/2004;406,63
CDI;08/01/2004;406,87
CDI;09/01/2004;407,12
CDI;12/01/2004;407,36
CDI;13/01/2004;407,60
CDI;14/01/2004;407,85
CDI;15/01/2004;408,09
CDI;16/01/2004;408,33
CDI;19/01/2004;408,58
CDI;20/01/2004;408,82
CDI;21/01/2004;409,06
CDI;22/01/2004;409,31
CDI;23/01/2004;409,55
CDI;26/01/2004;409,80
CDI;27/01/2004;410,04
CDI;28/01/2004;410,28
CDI;29/01/2004;410,53
CDI;30/01/2004;410,77
CDI;02/02/2004;411,02
CDI;03/02/2004;411,26
CDI;04/02/2004;411,51
CDI;05/02/2004;411,75
CDI;06/02/2004;412,00
CDI;09/02/2004;412,25
CDI;10/02/2004;412,49
CDI;11/02/2004;412,74
CDI;12/02/2004;412,98
CDI;13/02/2004;413,23
CDI;16/02/2004;413,48
CDI;17/02/2004;413,72
CDI;18/02/2004;413,97
CDI;19/02/2004;414,22
CDI;20/02/2004;414,46
CDI;25/02/2004;414,71
CDI;26/02/2004;414,96
CDI;27/02/2004;415,21
CDI;01/03/2004;415,46
CDI;02/03/2004;415,70
CDI;03/03/2004;415,95
CDI;04/03/2004;416,20
CDI;05/03/2004;416,45
CDI;08/03/2004;416,70
CDI;09/03/2004;416,95
CDI;10/03/2004;417,19
CDI;11/03/2004;417,44
CDI;12/03/2004;417,69
CDI;15/03/2004;417,94
CDI;16/03/2004;418,19
CDI;17/03/2004;418,44
CDI;18/03/2004;418,69
CDI;19/03/2004;418,94
CDI;22/03/2004;419,18
CDI;23/03/2004;419,43
CDI;24/03/2004;419,68
CDI;25/03/2004;419,93
CDI;26/03/2004;420,17
CDI;29/03/2004;420,42
CDI;30/03/2004;420,67
CDI;31/03/2004;420,92
CDI;01/04/2004;421,17
CDI;02/04/2004;421,41
CDI;05/04/2004;421,66
CDI;06/04/2004;421,91
CDI;07/04/2004;422,16
CDI;08/04/2004;422,41
CDI;12/04/2004;422,66
CDI;13/04/2004;422,91
CDI;14/04/2004;423,16
CDI;15/04/2004;423,41
CDI;16/04/2004;423,65
CDI;19/04/2004;423,90
CDI;20/04/2004;424,14
CDI;22/04/2004;424,39
CDI;23/04/2004;424,64
CDI;26/04/2004;424,88
CDI;27/04/2004;425,13
CDI;28/04/2004;425,37
CDI;29/04/2004;425,62
CDI;30/04/2004;425,87
CDI;03/05/2004;426,11
CDI;04/05/2004;426,36
CDI;05/05/2004;426,61
CDI;06/05/2004;426,85
CDI;07/05/2004;427,10
CDI;10/05/2004;427,35
CDI;11/05/2004;427,60
CDI;12/05/2004;427,84
CDI;13/05/2004;428,09
CDI;14/05/2004;428,34
CDI;17/05/2004;428,59
CDI;18/05/2004;428,84
CDI;19/05/2004;429,08
CDI;20/05/2004;429,33
CDI;21/05/2004;429,58
CDI;24/05/2004;429,83
CDI;25/05/2004;430,08
CDI;26/05/2004;430,33
CDI;27/05/2004;430,58
CDI;28/05/2004;430,83
CDI;31/05/2004;431,08
