Nome do Ativo;Data;Cota
VERDE AM X60 ADVISORY FIC MULTIMERCADO;08/06/2020;1,12652045
VERDE AM X60 ADVISORY FIC MULTIMERCADO;09/06/2020;1,12483939
VERDE AM X60 ADVISORY FIC MULTIMERCADO;10/06/2020;1,12181574
VERDE AM X60 ADVISORY FIC MULTIMERCADO;12/06/2020;1,1120637
VERDE AM X60 ADVISORY FIC MULTIMERCADO;15/06/2020;1,11386077
VERDE AM X60 ADVISORY FIC MULTIMERCADO;16/06/2020;1,11703364
VERDE AM X60 ADVISORY FIC MULTIMERCADO;17/06/2020;1,11952699
VERDE AM X60 ADVISORY FIC MULTIMERCADO;18/06/2020;1,11896398
VERDE AM X60 ADVISORY FIC MULTIMERCADO;19/06/2020;1,11748724
VERDE AM X60 ADVISORY FIC MULTIMERCADO;22/06/2020;1,11882133
VERDE AM X60 ADVISORY FIC MULTIMERCADO;23/06/2020;1,11974595
VERDE AM X60 ADVISORY FIC MULTIMERCADO;24/06/2020;1,11416284
VERDE AM X60 ADVISORY FIC MULTIMERCADO;25/06/2020;1,11689388
VERDE AM X60 ADVISORY FIC MULTIMERCADO;26/06/2020;1,10982323
VERDE AM X60 ADVISORY FIC MULTIMERCADO;29/06/2020;1,11442796
VERDE AM X60 ADVISORY FIC MULTIMERCADO;30/06/2020;1,11708618
VERDE AM X60 ADVISORY FIC MULTIMERCADO;01/07/2020;1,12173809
VERDE AM X60 ADVISORY FIC MULTIMERCADO;02/07/2020;1,12290217
VERDE AM X60 ADVISORY FIC MULTIMERCADO;03/07/2020;1,12420432
VERDE AM X60 ADVISORY FIC MULTIMERCADO;06/07/2020;1,12756109
VERDE AM X60 ADVISORY FIC MULTIMERCADO;07/07/2020;1,12571188
VERDE AM X60 ADVISORY FIC MULTIMERCADO;08/07/2020;1,12933379
VERDE AM X60 ADVISORY FIC MULTIMERCADO;09/07/2020;1,1279646
VERDE AM X60 ADVISORY FIC MULTIMERCADO;10/07/2020;1,13118136
VERDE AM X60 ADVISORY FIC MULTIMERCADO;13/07/2020;1,12692634
VERDE AM X60 ADVISORY FIC MULTIMERCADO;14/07/2020;1,12895381
VERDE AM X60 ADVISORY FIC MULTIMERCADO;15/07/2020;1,13148971
VERDE AM X60 ADVISORY FIC MULTIMERCADO;16/07/2020;1,129578
VERDE AM X60 ADVISORY FIC MULTIMERCADO;17/07/2020;1,13444748
VERDE AM X60 ADVISORY FIC MULTIMERCADO;20/07/2020;1,13949243
VERDE AM X60 ADVISORY FIC MULTIMERCADO;21/07/2020;1,14042088
VERDE AM X60 ADVISORY FIC MULTIMERCADO;22/07/2020;1,14035398
VERDE AM X60 ADVISORY FIC MULTIMERCADO;23/07/2020;1,13344774
VERDE AM X60 ADVISORY FIC MULTIMERCADO;24/07/2020;1,13215818
VERDE AM X60 ADVISORY FIC MULTIMERCADO;27/07/2020;1,13615159
VERDE AM X60 ADVISORY FIC MULTIMERCADO;28/07/2020;1,13451012
VERDE AM X60 ADVISORY FIC MULTIMERCADO;29/07/2020;1,13957426
VERDE AM X60 ADVISORY FIC MULTIMERCADO;30/07/2020;1,14087534
VERDE AM X60 ADVISORY FIC MULTIMERCADO;31/07/2020;1,13910191
VERDE AM X60 ADVISORY FIC MULTIMERCADO;03/08/2020;1,14026596
VERDE AM X60 ADVISORY FIC MULTIMERCADO;04/08/2020;1,13843736
VERDE AM X60 ADVISORY FIC MULTIMERCADO;05/08/2020;1,14549503
VERDE AM X60 ADVISORY FIC MULTIMERCADO;06/08/2020;1,15056037
VERDE AM X60 ADVISORY FIC MULTIMERCADO;07/08/2020;1,1486719
VERDE AM X60 ADVISORY FIC MULTIMERCADO;10/08/2020;1,14927661
VERDE AM X60 ADVISORY FIC MULTIMERCADO;11/08/2020;1,14548257
VERDE AM X60 ADVISORY FIC MULTIMERCADO;12/08/2020;1,14758041
VERDE AM X60 ADVISORY FIC MULTIMERCADO;13/08/2020;1,14469957
VERDE AM X60 ADVISORY FIC MULTIMERCADO;14/08/2020;1,14821368
VERDE AM X60 ADVISORY FIC MULTIMERCADO;17/08/2020;1,14520003
VERDE AM X60 ADVISORY FIC MULTIMERCADO;18/08/2020;1,1520576
VERDE AM X60 ADVISORY FIC MULTIMERCADO;19/08/2020;1,14805592
VERDE AM X60 ADVISORY FIC MULTIMERCADO;20/08/2020;1,15042159
VERDE AM X60 ADVISORY FIC MULTIMERCADO;21/08/2020;1,15214432
VERDE AM X60 ADVISORY FIC MULTIMERCADO;24/08/2020;1,1557956
VERDE AM X60 ADVISORY FIC MULTIMERCADO;25/08/2020;1,15722786
VERDE AM X60 ADVISORY FIC MULTIMERCADO;26/08/2020;1,15575496
VERDE AM X60 ADVISORY FIC MULTIMERCADO;27/08/2020;1,15502904
VERDE AM X60 ADVISORY FIC MULTIMERCADO;28/08/2020;1,15998679
VERDE AM X60 ADVISORY FIC MULTIMERCADO;31/08/2020;1,1535464
VERDE AM X60 ADVISORY FIC MULTIMERCADO;01/09/2020;1,16141652
VERDE AM X60 ADVISORY FIC MULTIMERCADO;02/09/2020;1,16010226
VERDE AM X60 ADVISORY FIC MULTIMERCADO;03/09/2020;1,15675378
VERDE AM X60 ADVISORY FIC MULTIMERCADO;04/09/2020;1,15681415
VERDE AM X60 ADVISORY FIC MULTIMERCADO;08/09/2020;1,15387867
VERDE AM X60 ADVISORY FIC MULTIMERCADO;09/09/2020;1,16037204
VERDE AM X60 ADVISORY FIC MULTIMERCADO;10/09/2020;1,15023167
VERDE AM X60 ADVISORY FIC MULTIMERCADO;11/09/2020;1,14978705
VERDE AM X60 ADVISORY FIC MULTIMERCADO;14/09/2020;1,15669809
VERDE AM X60 ADVISORY FIC MULTIMERCADO;15/09/2020;1,1573784
VERDE AM X60 ADVISORY FIC MULTIMERCADO;16/09/2020;1,15605576
VERDE AM X60 ADVISORY FIC MULTIMERCADO;17/09/2020;1,15627516
VERDE AM X60 ADVISORY FIC MULTIMERCADO;18/09/2020;1,14990287
VERDE AM X60 ADVISORY FIC MULTIMERCADO;21/09/2020;1,14474241
VERDE AM X60 ADVISORY FIC MULTIMERCADO;22/09/2020;1,14732473
VERDE AM X60 ADVISORY FIC MULTIMERCADO;23/09/2020;1,13810029
VERDE AM X60 ADVISORY FIC MULTIMERCADO;24/09/2020;1,14200226
VERDE AM X60 ADVISORY FIC MULTIMERCADO;25/09/2020;1,14469666
VERDE AM X60 ADVISORY FIC MULTIMERCADO;28/09/2020;1,14015446
VERDE AM X60 ADVISORY FIC MULTIMERCADO;29/09/2020;1,13642673
VERDE AM X60 ADVISORY FIC MULTIMERCADO;30/09/2020;1,13925806
VERDE AM X60 ADVISORY FIC MULTIMERCADO;01/10/2020;1,14372655
VERDE AM X60 ADVISORY FIC MULTIMERCADO;02/10/2020;1,13645164
VERDE AM X60 ADVISORY FIC MULTIMERCADO;05/10/2020;1,14425228
VERDE AM X60 ADVISORY FIC MULTIMERCADO;06/10/2020;1,13703006
VERDE AM X60 ADVISORY FIC MULTIMERCADO;07/10/2020;1,14058319
VERDE AM X60 ADVISORY FIC MULTIMERCADO;08/10/2020;1,14808886
VERDE AM X60 ADVISORY FIC MULTIMERCADO;09/10/2020;1,15075921
VERDE AM X60 ADVISORY FIC MULTIMERCADO;13/10/2020;1,1566523
VERDE AM X60 ADVISORY FIC MULTIMERCADO;14/10/2020;1,15744072
VERDE AM X60 ADVISORY FIC MULTIMERCADO;15/10/2020;1,1568388
VERDE AM X60 ADVISORY FIC MULTIMERCADO;16/10/2020;1,15470329
VERDE AM X60 ADVISORY FIC MULTIMERCADO;19/10/2020;1,15481252
VERDE AM X60 ADVISORY FIC MULTIMERCADO;20/10/2020;1,15914092
VERDE AM X60 ADVISORY FIC MULTIMERCADO;21/10/2020;1,15935382
VERDE AM X60 ADVISORY FIC MULTIMERCADO;22/10/2020;1,16121804
VERDE AM X60 ADVISORY FIC MULTIMERCADO;23/10/2020;1,16057053
VERDE AM X60 ADVISORY FIC MULTIMERCADO;26/10/2020;1,15711864
VERDE AM X60 ADVISORY FIC MULTIMERCADO;27/10/2020;1,15402251
VERDE AM X60 ADVISORY FIC MULTIMERCADO;28/10/2020;1,13536639
VERDE AM X60 ADVISORY FIC MULTIMERCADO;29/10/2020;1,14425442
VERDE AM X60 ADVISORY FIC MULTIMERCADO;30/10/2020;1,13329242
VERDE AM X60 ADVISORY FIC MULTIMERCADO;03/11/2020;1,14386553
VERDE AM X60 ADVISORY FIC MULTIMERCADO;04/11/2020;1,15776513
VERDE AM X60 ADVISORY FIC MULTIMERCADO;05/11/2020;1,17111675
VERDE AM X60 ADVISORY FIC MULTIMERCADO;06/11/2020;1,17224133
VERDE AM X60 ADVISORY FIC MULTIMERCADO;09/11/2020;1,17233466
VERDE AM X60 ADVISORY FIC MULTIMERCADO;10/11/2020;1,17375131
VERDE AM X60 ADVISORY FIC MULTIMERCADO;11/11/2020;1,17398885
VERDE AM X60 ADVISORY FIC MULTIMERCADO;12/11/2020;1,16645754
VERDE AM X60 ADVISORY FIC MULTIMERCADO;13/11/2020;1,17583655
VERDE AM X60 ADVISORY FIC MULTIMERCADO;16/11/2020;1,18002871
VERDE AM X60 ADVISORY FIC MULTIMERCADO;17/11/2020;1,17863643
VERDE AM X60 ADVISORY FIC MULTIMERCADO;18/11/2020;1,17472395
VERDE AM X60 ADVISORY FIC MULTIMERCADO;19/11/2020;1,17505467
VERDE AM X60 ADVISORY FIC MULTIMERCADO;20/11/2020;1,17363095
VERDE AM X60 ADVISORY FIC MULTIMERCADO;23/11/2020;1,1739959
VERDE AM X60 ADVISORY FIC MULTIMERCADO;24/11/2020;1,17823799
VERDE AM X60 ADVISORY FIC MULTIMERCADO;25/11/2020;1,1814868
VERDE AM X60 ADVISORY FIC MULTIMERCADO;26/11/2020;1,1824516
VERDE AM X60 ADVISORY FIC MULTIMERCADO;27/11/2020;1,18552753
VERDE AM X60 ADVISORY FIC MULTIMERCADO;30/11/2020;1,18212928
VERDE AM X60 ADVISORY FIC MULTIMERCADO;01/12/2020;1,18515116
VERDE AM X60 ADVISORY FIC MULTIMERCADO;02/12/2020;1,18691823
VERDE AM X60 ADVISORY FIC MULTIMERCADO;03/12/2020;1,18678305
VERDE AM X60 ADVISORY FIC MULTIMERCADO;04/12/2020;1,18847314
VERDE AM X60 ADVISORY FIC MULTIMERCADO;07/12/2020;1,18551332
VERDE AM X60 ADVISORY FIC MULTIMERCADO;08/12/2020;1,18629287
VERDE AM X60 ADVISORY FIC MULTIMERCADO;09/12/2020;1,1836286
VERDE AM X60 ADVISORY FIC MULTIMERCADO;10/12/2020;1,18346579
VERDE AM X60 ADVISORY FIC MULTIMERCADO;11/12/2020;1,1843374
VERDE AM X60 ADVISORY FIC MULTIMERCADO;14/12/2020;1,18485094
VERDE AM X60 ADVISORY FIC MULTIMERCADO;15/12/2020;1,18933876
VERDE AM X60 ADVISORY FIC MULTIMERCADO;16/12/2020;1,19239939
VERDE AM X60 ADVISORY FIC MULTIMERCADO;17/12/2020;1,19386916
VERDE AM X60 ADVISORY FIC MULTIMERCADO;18/12/2020;1,19362095
VERDE AM X60 ADVISORY FIC MULTIMERCADO;21/12/2020;1,18978125
VERDE AM X60 ADVISORY FIC MULTIMERCADO;22/12/2020;1,19134976
VERDE AM X60 ADVISORY FIC MULTIMERCADO;23/12/2020;1,19375264
VERDE AM X60 ADVISORY FIC MULTIMERCADO;24/12/2020;1,19412638
VERDE AM X60 ADVISORY FIC MULTIMERCADO;28/12/2020;1,19756476
VERDE AM X60 ADVISORY FIC MULTIMERCADO;29/12/2020;1,197293
VERDE AM X60 ADVISORY FIC MULTIMERCADO;30/12/2020;1,19953872
VERDE AM X60 ADVISORY FIC MULTIMERCADO;31/12/2020;1,20036906
VERDE AM X60 ADVISORY FIC MULTIMERCADO;04/01/2021;1,19459386
VERDE AM X60 ADVISORY FIC MULTIMERCADO;05/01/2021;1,19616195
VERDE AM X60 ADVISORY FIC MULTIMERCADO;06/01/2021;1,19171759
VERDE AM X60 ADVISORY FIC MULTIMERCADO;07/01/2021;1,20075902
VERDE AM X60 ADVISORY FIC MULTIMERCADO;08/01/2021;1,21278672
VERDE AM X60 ADVISORY FIC MULTIMERCADO;11/01/2021;1,21252644
VERDE AM X60 ADVISORY FIC MULTIMERCADO;12/01/2021;1,21274501
VERDE AM X60 ADVISORY FIC MULTIMERCADO;13/01/2021;1,21058851
VERDE AM X60 ADVISORY FIC MULTIMERCADO;14/01/2021;1,21163096
VERDE AM X60 ADVISORY FIC MULTIMERCADO;15/01/2021;1,21082299
VERDE AM X60 ADVISORY FIC MULTIMERCADO;18/01/2021;1,21196702
VERDE AM X60 ADVISORY FIC MULTIMERCADO;19/01/2021;1,21348672
VERDE AM X60 ADVISORY FIC MULTIMERCADO;20/01/2021;1,21467402
VERDE AM X60 ADVISORY FIC MULTIMERCADO;21/01/2021;1,21478339
VERDE AM X60 ADVISORY FIC MULTIMERCADO;22/01/2021;1,21358951
VERDE AM X60 ADVISORY FIC MULTIMERCADO;25/01/2021;1,21249546
VERDE AM X60 ADVISORY FIC MULTIMERCADO;26/01/2021;1,21323585
VERDE AM X60 ADVISORY FIC MULTIMERCADO;27/01/2021;1,20715218
VERDE AM X60 ADVISORY FIC MULTIMERCADO;28/01/2021;1,2151843
VERDE AM X60 ADVISORY FIC MULTIMERCADO;29/01/2021;1,20805468
VERDE AM X60 ADVISORY FIC MULTIMERCADO;01/02/2021;1,21446012
VERDE AM X60 ADVISORY FIC MULTIMERCADO;02/02/2021;1,21845181
VERDE AM X60 ADVISORY FIC MULTIMERCADO;03/02/2021;1,22159614
VERDE AM X60 ADVISORY FIC MULTIMERCADO;04/02/2021;1,22383626
VERDE AM X60 ADVISORY FIC MULTIMERCADO;05/02/2021;1,22646172
VERDE AM X60 ADVISORY FIC MULTIMERCADO;08/02/2021;1,22640535
VERDE AM X60 ADVISORY FIC MULTIMERCADO;09/02/2021;1,22700409
VERDE AM X60 ADVISORY FIC MULTIMERCADO;10/02/2021;1,22439924
VERDE AM X60 ADVISORY FIC MULTIMERCADO;11/02/2021;1,22805943
VERDE AM X60 ADVISORY FIC MULTIMERCADO;12/02/2021;1,23012968
VERDE AM X60 ADVISORY FIC MULTIMERCADO;17/02/2021;1,23264203
VERDE AM X60 ADVISORY FIC MULTIMERCADO;18/02/2021;1,23066153
VERDE AM X60 ADVISORY FIC MULTIMERCADO;19/02/2021;1,23230809
VERDE AM X60 ADVISORY FIC MULTIMERCADO;22/02/2021;1,22224125
VERDE AM X60 ADVISORY FIC MULTIMERCADO;23/02/2021;1,22246995
VERDE AM X60 ADVISORY FIC MULTIMERCADO;24/02/2021;1,22287584
VERDE AM X60 ADVISORY FIC MULTIMERCADO;25/02/2021;1,21244051
VERDE AM X60 ADVISORY FIC MULTIMERCADO;26/02/2021;1,20283481
VERDE AM X60 ADVISORY FIC MULTIMERCADO;01/03/2021;1,20702156
VERDE AM X60 ADVISORY FIC MULTIMERCADO;02/03/2021;1,20716719
VERDE AM X60 ADVISORY FIC MULTIMERCADO;03/03/2021;1,20424651
VERDE AM X60 ADVISORY FIC MULTIMERCADO;04/03/2021;1,20485587
VERDE AM X60 ADVISORY FIC MULTIMERCADO;05/03/2021;1,21509157
VERDE AM X60 ADVISORY FIC MULTIMERCADO;08/03/2021;1,20278488
VERDE AM X60 ADVISORY FIC MULTIMERCADO;09/03/2021;1,20651624
VERDE AM X60 ADVISORY FIC MULTIMERCADO;10/03/2021;1,20396761
VERDE AM X60 ADVISORY FIC MULTIMERCADO;11/03/2021;1,21000756
VERDE AM X60 ADVISORY FIC MULTIMERCADO;12/03/2021;1,21093651
VERDE AM X60 ADVISORY FIC MULTIMERCADO;15/03/2021;1,21496418
VERDE AM X60 ADVISORY FIC MULTIMERCADO;16/03/2021;1,21304912
VERDE AM X60 ADVISORY FIC MULTIMERCADO;17/03/2021;1,21905226
VERDE AM X60 ADVISORY FIC MULTIMERCADO;18/03/2021;1,21007194
VERDE AM X60 ADVISORY FIC MULTIMERCADO;19/03/2021;1,21369207
VERDE AM X60 ADVISORY FIC MULTIMERCADO;22/03/2021;1,21164154
VERDE AM X60 ADVISORY FIC MULTIMERCADO;23/03/2021;1,20693316
VERDE AM X60 ADVISORY FIC MULTIMERCADO;24/03/2021;1,20235324
VERDE AM X60 ADVISORY FIC MULTIMERCADO;25/03/2021;1,21189493
VERDE AM X60 ADVISORY FIC MULTIMERCADO;26/03/2021;1,21826675
VERDE AM X60 ADVISORY FIC MULTIMERCADO;29/03/2021;1,21637898
VERDE AM X60 ADVISORY FIC MULTIMERCADO;30/03/2021;1,22102983
VERDE AM X60 ADVISORY FIC MULTIMERCADO;31/03/2021;1,22193093
VERDE AM X60 ADVISORY FIC MULTIMERCADO;01/04/2021;1,22356052
VERDE AM X60 ADVISORY FIC MULTIMERCADO;05/04/2021;1,22825584
VERDE AM X60 ADVISORY FIC MULTIMERCADO;06/04/2021;1,228709
VERDE AM X60 ADVISORY FIC MULTIMERCADO;07/04/2021;1,22816439
VERDE AM X60 ADVISORY FIC MULTIMERCADO;08/04/2021;1,23000916
VERDE AM X60 ADVISORY FIC MULTIMERCADO;09/04/2021;1,23170807
VERDE AM X60 ADVISORY FIC MULTIMERCADO;12/04/2021;1,23617932
VERDE AM X60 ADVISORY FIC MULTIMERCADO;13/04/2021;1,23511048
VERDE AM X60 ADVISORY FIC MULTIMERCADO;14/04/2021;1,23455318
VERDE AM X60 ADVISORY FIC MULTIMERCADO;15/04/2021;1,2347653
VERDE AM X60 ADVISORY FIC MULTIMERCADO;16/04/2021;1,23838416
VERDE AM X60 ADVISORY FIC MULTIMERCADO;19/04/2021;1,23664451
VERDE AM X60 ADVISORY FIC MULTIMERCADO;20/04/2021;1,23438793
VERDE AM X60 ADVISORY FIC MULTIMERCADO;22/04/2021;1,22901117
VERDE AM X60 ADVISORY FIC MULTIMERCADO;23/04/2021;1,23456957
VERDE AM X60 ADVISORY FIC MULTIMERCADO;26/04/2021;1,2358575
VERDE AM X60 ADVISORY FIC MULTIMERCADO;27/04/2021;1,23460425
VERDE AM X60 ADVISORY FIC MULTIMERCADO;28/04/2021;1,23534854
VERDE AM X60 ADVISORY FIC MULTIMERCADO;29/04/2021;1,23752289
VERDE AM X60 ADVISORY FIC MULTIMERCADO;30/04/2021;1,23632012
VERDE AM X60 ADVISORY FIC MULTIMERCADO;03/05/2021;1,23511684
VERDE AM X60 ADVISORY FIC MULTIMERCADO;04/05/2021;1,23079606
VERDE AM X60 ADVISORY FIC MULTIMERCADO;05/05/2021;1,23317704
VERDE AM X60 ADVISORY FIC MULTIMERCADO;06/05/2021;1,22907539
VERDE AM X60 ADVISORY FIC MULTIMERCADO;07/05/2021;1,23479522
VERDE AM X60 ADVISORY FIC MULTIMERCADO;10/05/2021;1,23178067
VERDE AM X60 ADVISORY FIC MULTIMERCADO;11/05/2021;1,2338313
VERDE AM X60 ADVISORY FIC MULTIMERCADO;12/05/2021;1,22757352
VERDE AM X60 ADVISORY FIC MULTIMERCADO;13/05/2021;1,23048463
VERDE AM X60 ADVISORY FIC MULTIMERCADO;14/05/2021;1,23489384
VERDE AM X60 ADVISORY FIC MULTIMERCADO;17/05/2021;1,23579773
VERDE AM X60 ADVISORY FIC MULTIMERCADO;18/05/2021;1,23424699
VERDE AM X60 ADVISORY FIC MULTIMERCADO;19/05/2021;1,2350486
VERDE AM X60 ADVISORY FIC MULTIMERCADO;20/05/2021;1,23680227
VERDE AM X60 ADVISORY FIC MULTIMERCADO;21/05/2021;1,2393156
VERDE AM X60 ADVISORY FIC MULTIMERCADO;24/05/2021;1,24179911
VERDE AM X60 ADVISORY FIC MULTIMERCADO;25/05/2021;1,23846859
VERDE AM X60 ADVISORY FIC MULTIMERCADO;26/05/2021;1,23978884
VERDE AM X60 ADVISORY FIC MULTIMERCADO;27/05/2021;1,24192998
VERDE AM X60 ADVISORY FIC MULTIMERCADO;28/05/2021;1,24353009
VERDE AM X60 ADVISORY FIC MULTIMERCADO;31/05/2021;1,24310915
VERDE AM X60 ADVISORY FIC MULTIMERCADO;01/06/2021;1,24491474
VERDE AM X60 ADVISORY FIC MULTIMERCADO;02/06/2021;1,24241931
VERDE AM X60 ADVISORY FIC MULTIMERCADO;04/06/2021;1,24305881
VERDE AM X60 ADVISORY FIC MULTIMERCADO;07/06/2021;1,24464652
VERDE AM X60 ADVISORY FIC MULTIMERCADO;08/06/2021;1,240397
VERDE AM X60 ADVISORY FIC MULTIMERCADO;09/06/2021;1,23924828
VERDE AM X60 ADVISORY FIC MULTIMERCADO;10/06/2021;1,23842504
VERDE AM X60 ADVISORY FIC MULTIMERCADO;11/06/2021;1,23651064
VERDE AM X60 ADVISORY FIC MULTIMERCADO;14/06/2021;1,24191189
VERDE AM X60 ADVISORY FIC MULTIMERCADO;15/06/2021;1,24220396
VERDE AM X60 ADVISORY FIC MULTIMERCADO;16/06/2021;1,24390152
VERDE AM X60 ADVISORY FIC MULTIMERCADO;17/06/2021;1,23790951
VERDE AM X60 ADVISORY FIC MULTIMERCADO;18/06/2021;1,23222715
VERDE AM X60 ADVISORY FIC MULTIMERCADO;21/06/2021;1,23822536
VERDE AM X60 ADVISORY FIC MULTIMERCADO;22/06/2021;1,23621183
VERDE AM X60 ADVISORY FIC MULTIMERCADO;23/06/2021;1,23741303
VERDE AM X60 ADVISORY FIC MULTIMERCADO;24/06/2021;1,24202465
VERDE AM X60 ADVISORY FIC MULTIMERCADO;25/06/2021;1,24176287
VERDE AM X60 ADVISORY FIC MULTIMERCADO;28/06/2021;1,24178533
VERDE AM X60 ADVISORY FIC MULTIMERCADO;29/06/2021;1,24258058
VERDE AM X60 ADVISORY FIC MULTIMERCADO;30/06/2021;1,24003763
VERDE AM X60 ADVISORY FIC MULTIMERCADO;01/07/2021;1,24002414
VERDE AM X60 ADVISORY FIC MULTIMERCADO;02/07/2021;1,24195318
VERDE AM X60 ADVISORY FIC MULTIMERCADO;05/07/2021;1,24146146
VERDE AM X60 ADVISORY FIC MULTIMERCADO;06/07/2021;1,23154655
VERDE AM X60 ADVISORY FIC MULTIMERCADO;07/07/2021;1,23396062
VERDE AM X60 ADVISORY FIC MULTIMERCADO;08/07/2021;1,22763753
VERDE AM X60 ADVISORY FIC MULTIMERCADO;09/07/2021;1,231949
VERDE AM X60 ADVISORY FIC MULTIMERCADO;12/07/2021;1,23498503
VERDE AM X60 ADVISORY FIC MULTIMERCADO;13/07/2021;1,23860651
VERDE AM X60 ADVISORY FIC MULTIMERCADO;14/07/2021;1,23772203
VERDE AM X60 ADVISORY FIC MULTIMERCADO;15/07/2021;1,23256286
VERDE AM X60 ADVISORY FIC MULTIMERCADO;16/07/2021;1,23228024
VERDE AM X60 ADVISORY FIC MULTIMERCADO;19/07/2021;1,21773018
VERDE AM X60 ADVISORY FIC MULTIMERCADO;20/07/2021;1,22251821
VERDE AM X60 ADVISORY FIC MULTIMERCADO;21/07/2021;1,23047888
VERDE AM X60 ADVISORY FIC MULTIMERCADO;22/07/2021;1,23249739
VERDE AM X60 ADVISORY FIC MULTIMERCADO;23/07/2021;1,22949017
VERDE AM X60 ADVISORY FIC MULTIMERCADO;26/07/2021;1,23002131
VERDE AM X60 ADVISORY FIC MULTIMERCADO;27/07/2021;1,22152138
VERDE AM X60 ADVISORY FIC MULTIMERCADO;28/07/2021;1,22353739
VERDE AM X60 ADVISORY FIC MULTIMERCADO;29/07/2021;1,22849987
VERDE AM X60 ADVISORY FIC MULTIMERCADO;30/07/2021;1,21274687
VERDE AM X60 ADVISORY FIC MULTIMERCADO;02/08/2021;1,21169144
VERDE AM X60 ADVISORY FIC MULTIMERCADO;03/08/2021;1,21124997
VERDE AM X60 ADVISORY FIC MULTIMERCADO;04/08/2021;1,20826742
VERDE AM X60 ADVISORY FIC MULTIMERCADO;05/08/2021;1,20638111
VERDE AM X60 ADVISORY FIC MULTIMERCADO;06/08/2021;1,21441309
VERDE AM X60 ADVISORY FIC MULTIMERCADO;09/08/2021;1,21684773
VERDE AM X60 ADVISORY FIC MULTIMERCADO;10/08/2021;1,21798973
VERDE AM X60 ADVISORY FIC MULTIMERCADO;11/08/2021;1,21613716
VERDE AM X60 ADVISORY FIC MULTIMERCADO;12/08/2021;1,21426808
VERDE AM X60 ADVISORY FIC MULTIMERCADO;13/08/2021;1,2133146
VERDE AM X60 ADVISORY FIC MULTIMERCADO;16/08/2021;1,20322912
VERDE AM X60 ADVISORY FIC MULTIMERCADO;17/08/2021;1,19768133
VERDE AM X60 ADVISORY FIC MULTIMERCADO;18/08/2021;1,19413922
VERDE AM X60 ADVISORY FIC MULTIMERCADO;19/08/2021;1,20197942
VERDE AM X60 ADVISORY FIC MULTIMERCADO;20/08/2021;1,21115079
VERDE AM X60 ADVISORY FIC MULTIMERCADO;23/08/2021;1,20557667
VERDE AM X60 ADVISORY FIC MULTIMERCADO;24/08/2021;1,21532571
VERDE AM X60 ADVISORY FIC MULTIMERCADO;25/08/2021;1,22359278
VERDE AM X60 ADVISORY FIC MULTIMERCADO;26/08/2021;1,21641316
VERDE AM X60 ADVISORY FIC MULTIMERCADO;27/08/2021;1,22118708
VERDE AM X60 ADVISORY FIC MULTIMERCADO;30/08/2021;1,21854023
VERDE AM X60 ADVISORY FIC MULTIMERCADO;31/08/2021;1,21625207
VERDE AM X60 ADVISORY FIC MULTIMERCADO;01/09/2021;1,2206129
VERDE AM X60 ADVISORY FIC MULTIMERCADO;02/09/2021;1,21412755
VERDE AM X60 ADVISORY FIC MULTIMERCADO;03/09/2021;1,2176973
VERDE AM X60 ADVISORY FIC MULTIMERCADO;06/09/2021;1,22032896
VERDE AM X60 ADVISORY FIC MULTIMERCADO;08/09/2021;1,21129324
VERDE AM X60 ADVISORY FIC MULTIMERCADO;09/09/2021;1,21475756
VERDE AM X60 ADVISORY FIC MULTIMERCADO;10/09/2021;1,21291774
VERDE AM X60 ADVISORY FIC MULTIMERCADO;13/09/2021;1,21828803
VERDE AM X60 ADVISORY FIC MULTIMERCADO;14/09/2021;1,21892398
VERDE AM X60 ADVISORY FIC MULTIMERCADO;15/09/2021;1,22057615
VERDE AM X60 ADVISORY FIC MULTIMERCADO;16/09/2021;1,22160999
VERDE AM X60 ADVISORY FIC MULTIMERCADO;17/09/2021;1,21966932
VERDE AM X60 ADVISORY FIC MULTIMERCADO;20/09/2021;1,20610307
VERDE AM X60 ADVISORY FIC MULTIMERCADO;21/09/2021;1,2140308
VERDE AM X60 ADVISORY FIC MULTIMERCADO;22/09/2021;1,21468159
VERDE AM X60 ADVISORY FIC MULTIMERCADO;23/09/2021;1,22484962
VERDE AM X60 ADVISORY FIC MULTIMERCADO;24/09/2021;1,22416982
VERDE AM X60 ADVISORY FIC MULTIMERCADO;27/09/2021;1,221491
VERDE AM X60 ADVISORY FIC MULTIMERCADO;28/09/2021;1,2134617
VERDE AM X60 ADVISORY FIC MULTIMERCADO;29/09/2021;1,21329147
VERDE AM X60 ADVISORY FIC MULTIMERCADO;30/09/2021;1,2142393
VERDE AM X60 ADVISORY FIC MULTIMERCADO;01/10/2021;1,21997277
VERDE AM X60 ADVISORY FIC MULTIMERCADO;04/10/2021;1,20935923
VERDE AM X60 ADVISORY FIC MULTIMERCADO;05/10/2021;1,20823774
VERDE AM X60 ADVISORY FIC MULTIMERCADO;06/10/2021;1,20860724
VERDE AM X60 ADVISORY FIC MULTIMERCADO;07/10/2021;1,21229669
VERDE AM X60 ADVISORY FIC MULTIMERCADO;08/10/2021;1,22135248
VERDE AM X60 ADVISORY FIC MULTIMERCADO;11/10/2021;1,21826821
VERDE AM X60 ADVISORY FIC MULTIMERCADO;13/10/2021;1,21784092
VERDE AM X60 ADVISORY FIC MULTIMERCADO;14/10/2021;1,21498843
